authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,EW,1.0,External,funding,0.343,0.28,0.09604,HUMINT,NonKinetic,42,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,prototype_demo,67,5
Title10,,Space,0.75,External,funding,0.343,0.18,0.06174,MASINT,Kinetic,22,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,vulnerability_test,67,7
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,SIGINT,NonKinetic,38,,,,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,67,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,44,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,67,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.2625,0.090037,MASINT,NonKinetic,65,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,feasibility,67,2
Title50,,Land,1.0,Partner,funding,0.343,0.2625,0.090037,SIGINT,NonKinetic,24,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,67,3
Title10,,Land,1.0,POM,funding,0.343,0.315,0.108045,MASINT,NonKinetic,55,,,,favorable,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,67,3
Title50,,Cyber,0.75,POM,funding,0.343,0.2025,0.069457,HUMINT,Kinetic,12,,,,favorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,functional_test,67,4
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,HUMINT,NonKinetic,21,,,,favorable,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,67,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,41,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,67,3
Title50,,Maritime,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,NonKinetic,27,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,prototype_demo,67,4
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,15,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,67,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.35,0.12005,MASINT,Kinetic,59,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,67,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,GEOINT,Kinetic,7,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,67,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,SIGINT,NonKinetic,44,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,67,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,12,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,68,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.35,0.12005,SIGINT,Kinetic,67,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,prototype_demo,68,3
Title50,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,HUMINT,Kinetic,37,,,,unfavorable,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,68,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,OSINT,NonKinetic,39,,,,favorable_with_caveats,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,feasibility,68,4
Title50,,EW,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,NonKinetic,34,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,68,4
Title10,,Air,1.0,External,funding,0.343,0.28,0.09604,HUMINT,Kinetic,58,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,68,3
Title10,,Cyber,1.0,POM,funding,0.343,0.315,0.108045,HUMINT,Kinetic,50,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,68,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.35,0.12005,OSINT,Kinetic,34,,,,favorable_with_caveats,,,Commercial,fail,None,DEVCOM,proj-7,7,IC,POC-User,feasibility,68,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,SIGINT,NonKinetic,56,,,,favorable,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,68,3
Title50,,Maritime,1.0,POM,funding,0.343,0.315,0.108045,MASINT,NonKinetic,41,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,prototype_demo,68,4
Title10,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,HUMINT,NonKinetic,64,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,68,3
Title10,,Cyber,1.0,UFR,funding,0.343,0.245,0.084035,OSINT,Kinetic,35,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,68,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,HUMINT,Kinetic,24,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,prototype_demo,68,4
Title50,,Air,1.0,UFR,funding,0.343,0.245,0.084035,SIGINT,Kinetic,19,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,68,5
Title10,,Maritime,1.0,External,funding,0.343,0.28,0.09604,MASINT,NonKinetic,49,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,68,2
Title50,GovContractor,ISR,,ProgramBase,contracting,0.49,0.55,0.2695,HUMINT,NonKinetic,52,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,68,4
Title50,,EW,1.0,Partner,funding,0.343,0.2625,0.090037,SIGINT,NonKinetic,37,,,,unfavorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,68,4
Title50,,Air,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,52,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,prototype_demo,68,3
Title50,,Space,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,NonKinetic,65,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,feasibility,68,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,GEOINT,NonKinetic,55,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,prototype_demo,68,5
Title50,,ISR,1.0,External,funding,0.343,0.28,0.09604,OSINT,Kinetic,29,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,68,3
Title10,,Space,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,Kinetic,60,,,,favorable,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,68,2
Title50,,ISR,1.0,POM,funding,0.343,0.315,0.108045,HUMINT,NonKinetic,22,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,68,4
Title10,,EW,1.0,External,funding,0.343,0.28,0.09604,HUMINT,NonKinetic,43,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,prototype_demo,68,5
Title10,,Space,0.75,External,funding,0.343,0.18,0.06174,MASINT,Kinetic,23,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,vulnerability_test,68,7
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,SIGINT,NonKinetic,39,,,,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,68,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,45,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,68,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.2625,0.090037,MASINT,NonKinetic,66,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,feasibility,68,2
Title50,,Land,1.0,Partner,funding,0.343,0.2625,0.090037,SIGINT,NonKinetic,25,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,68,3
Title10,,Land,1.0,POM,funding,0.343,0.315,0.108045,MASINT,NonKinetic,56,,,,favorable,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,68,3
Title50,,Cyber,0.75,POM,funding,0.343,0.2025,0.069457,HUMINT,Kinetic,13,,,,favorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,functional_test,68,4
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,HUMINT,NonKinetic,22,,,,favorable,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,68,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,42,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,68,3
Title50,,Maritime,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,NonKinetic,28,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,prototype_demo,68,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.35,0.12005,MASINT,Kinetic,60,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,68,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,GEOINT,Kinetic,8,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,68,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,SIGINT,NonKinetic,45,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,68,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,13,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,69,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.35,0.12005,SIGINT,Kinetic,68,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,prototype_demo,69,3
Title50,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,HUMINT,Kinetic,38,,,,unfavorable,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,69,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,OSINT,NonKinetic,40,,,,favorable_with_caveats,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,feasibility,69,4
Title50,,EW,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,NonKinetic,35,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,69,4
Title10,,Air,1.0,External,funding,0.343,0.28,0.09604,HUMINT,Kinetic,59,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,69,3
Title10,,Cyber,1.0,POM,funding,0.343,0.315,0.108045,HUMINT,Kinetic,51,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,69,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.35,0.12005,OSINT,Kinetic,35,,,,favorable_with_caveats,,,Commercial,fail,None,DEVCOM,proj-7,7,IC,POC-User,feasibility,69,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,SIGINT,NonKinetic,57,,,,favorable,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,69,3
Title50,,Maritime,1.0,POM,funding,0.343,0.315,0.108045,MASINT,NonKinetic,42,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,prototype_demo,69,4
Title10,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,HUMINT,NonKinetic,65,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,69,3
Title10,,Cyber,1.0,UFR,funding,0.343,0.245,0.084035,OSINT,Kinetic,36,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,69,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,HUMINT,Kinetic,25,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,prototype_demo,69,4
Title50,,Air,1.0,UFR,funding,0.343,0.245,0.084035,SIGINT,Kinetic,20,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,69,5
Title10,,Maritime,1.0,External,funding,0.343,0.28,0.09604,MASINT,NonKinetic,50,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,69,2
Title50,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,53,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,69,4
Title50,,EW,1.0,Partner,funding,0.343,0.2625,0.090037,SIGINT,NonKinetic,38,,,,unfavorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,69,4
Title50,,Air,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,53,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,prototype_demo,69,3
Title50,,Space,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,NonKinetic,66,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,feasibility,69,2
Title10,,Maritime,,UFR,test,0.343,0.71,0.24353,GEOINT,NonKinetic,56,,,,favorable,favorable,,GovContractor,pass,None,NAVWAR,proj-20,20,Space Force,Service HQ,prototype_demo,69,6
Title10,,Maritime,,UFR,test,0.343,0.71,0.24353,GEOINT,NonKinetic,0,,,,favorable,favorable,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,prototype_demo,69,6
Title50,GovContractor,ISR,,External,contracting,0.49,0.55,0.2695,OSINT,Kinetic,30,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,69,3
Title10,,Space,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,Kinetic,61,,,,favorable,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,69,2
Title50,,ISR,1.0,POM,funding,0.343,0.315,0.108045,HUMINT,NonKinetic,23,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,69,4
Title10,,EW,1.0,External,funding,0.343,0.28,0.09604,HUMINT,NonKinetic,44,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,prototype_demo,69,5
Title10,,Space,0.75,External,funding,0.343,0.18,0.06174,MASINT,Kinetic,24,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,vulnerability_test,69,7
Title10,GovLab,ISR,,ProgramBase,contracting,0.49,0.6,0.294,SIGINT,NonKinetic,40,,,,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,69,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,46,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,69,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.2625,0.090037,MASINT,NonKinetic,67,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,feasibility,69,2
Title50,,Land,1.0,Partner,funding,0.343,0.2625,0.090037,SIGINT,NonKinetic,26,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,69,3
Title10,,Land,1.0,POM,funding,0.343,0.315,0.108045,MASINT,NonKinetic,57,,,,favorable,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,69,3
Title50,,Cyber,0.75,POM,funding,0.343,0.2025,0.069457,HUMINT,Kinetic,14,,,,favorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,functional_test,69,4
Title10,Commercial,ISR,,Partner_CoDev,contracting,0.49,0.5,0.245,HUMINT,NonKinetic,23,,,,favorable,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,69,4
Title50,Commercial,Cyber,,UFR,contracting,0.49,0.5,0.245,MASINT,Kinetic,43,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,69,3
Title50,,Maritime,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,NonKinetic,29,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,prototype_demo,69,4
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,17,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,69,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.35,0.12005,MASINT,Kinetic,61,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,69,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,GEOINT,Kinetic,9,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,69,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,SIGINT,NonKinetic,46,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,69,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,14,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,70,2
Title50,Commercial,Space,,ProgramBase,contracting,0.49,0.5,0.245,SIGINT,Kinetic,69,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,prototype_demo,70,3
Title50,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,HUMINT,Kinetic,39,,,,unfavorable,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,70,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,OSINT,NonKinetic,41,,,,favorable_with_caveats,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,feasibility,70,4
Title10,Commercial,Air,,External,contracting,0.49,0.5,0.245,HUMINT,Kinetic,60,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,70,3
Title10,,Cyber,1.0,POM,funding,0.343,0.315,0.108045,HUMINT,Kinetic,52,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,70,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.35,0.12005,OSINT,Kinetic,36,,,,favorable_with_caveats,,,Commercial,fail,None,DEVCOM,proj-7,7,IC,POC-User,feasibility,70,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,SIGINT,NonKinetic,58,,,,favorable,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,70,3
Title50,,Maritime,1.0,POM,funding,0.343,0.315,0.108045,MASINT,NonKinetic,43,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-9,9,Navy,Agency,prototype_demo,70,4
Title10,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,HUMINT,NonKinetic,66,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,70,3
Title10,,Cyber,1.0,UFR,funding,0.343,0.245,0.084035,OSINT,Kinetic,37,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,70,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,HUMINT,Kinetic,26,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,prototype_demo,70,4
Title50,,Air,1.0,UFR,funding,0.343,0.245,0.084035,SIGINT,Kinetic,21,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,70,5
Title10,,Maritime,1.0,External,funding,0.343,0.28,0.09604,MASINT,NonKinetic,51,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-15,15,Air Force,CCMD,feasibility,70,2
Title50,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,54,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,USMC,Agency,feasibility,70,4
Title50,,EW,1.0,Partner,funding,0.343,0.2625,0.090037,SIGINT,NonKinetic,39,,,,unfavorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,70,4
Title50,,Air,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,54,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,prototype_demo,70,3
Title50,,Space,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,NonKinetic,67,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,feasibility,70,2
Title10,GovContractor,Maritime,,UFR,contracting,0.49,0.55,0.2695,GEOINT,NonKinetic,1,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,70,6
Title50,,ISR,1.0,External,funding,0.343,0.28,0.09604,OSINT,Kinetic,31,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,prototype_demo,70,3
Title10,,Space,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,Kinetic,62,,,,favorable,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,70,2
Title50,,ISR,1.0,POM,funding,0.343,0.315,0.108045,HUMINT,NonKinetic,24,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,70,4
Title10,,EW,1.0,External,funding,0.343,0.28,0.09604,HUMINT,NonKinetic,45,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,prototype_demo,70,5
Title10,,Space,0.75,External,funding,0.343,0.18,0.06174,MASINT,Kinetic,25,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,vulnerability_test,70,7
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,SIGINT,NonKinetic,41,,,,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,feasibility,70,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,47,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,70,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.2625,0.090037,MASINT,NonKinetic,68,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,feasibility,70,2
Title50,GovLab,Land,,Partner,contracting,0.49,0.6,0.294,SIGINT,NonKinetic,27,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,prototype_demo,70,3
Title10,,Land,1.0,POM,funding,0.343,0.315,0.108045,MASINT,NonKinetic,58,,,,favorable,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,70,3
Title50,,Cyber,0.75,POM,funding,0.343,0.2025,0.069457,HUMINT,Kinetic,15,,,,favorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,functional_test,70,4
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,HUMINT,NonKinetic,24,,,,favorable,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,70,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,44,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,70,3
Title50,,Maritime,1.0,POM,funding,0.343,0.315,0.108045,SIGINT,NonKinetic,30,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,prototype_demo,70,4
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.35,0.12005,HUMINT,NonKinetic,18,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,70,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.35,0.12005,MASINT,Kinetic,62,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,70,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,GEOINT,Kinetic,10,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,70,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,SIGINT,NonKinetic,47,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,70,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,MASINT,Kinetic,15,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,71,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.35,0.12005,SIGINT,Kinetic,70,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,prototype_demo,71,3
Title50,,Maritime,1.0,UFR,funding,0.343,0.245,0.084035,HUMINT,Kinetic,40,,,,unfavorable,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,71,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2975,0.102042,OSINT,NonKinetic,42,,,,favorable_with_caveats,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,feasibility,71,4
