authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,25,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,30,4
Title50,,ISR,0.75,External,funding,0.343,0.21,0.07203,OSINT,Kinetic,7,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,functional_test,30,4
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,HUMINT,NonKinetic,20,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,30,4
Title50,Commercial,Space,,External,contracting,0.49,0.6,0.294,GEOINT,Kinetic,25,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,30,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,HUMINT,Kinetic,27,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,30,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,26,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,30,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,23,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,30,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,29,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,30,5
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,28,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,30,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,11,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,prototype_demo,30,5
Title10,,EW,1.0,Partner_CoDev,funding,0.392,0.34,0.13328,GEOINT,Kinetic,4,,,,unfavorable,,,Commercial,fail,Leidos,NAVWAR,proj-20,20,Army,Service HQ,feasibility,30,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,17,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,30,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,20,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,30,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,29,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,30,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,25,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,30,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,26,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,30,2
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,12,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,30,4
Title50,,Land,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,6,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-28,28,IC,Agency,feasibility,30,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,16,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,30,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,23,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,30,4
Title50,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,25,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,30,2
Title50,Commercial,ISR,,Partner,contracting,0.49,0.6,0.294,MASINT,NonKinetic,30,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,30,3
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,23,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,30,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,Kinetic,25,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,30,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,25,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,31,2
Title50,,Maritime,1.0,Partner,funding,0.441,0.3,0.1323,MASINT,Kinetic,1,,,,unfavorable,,,GovContractor,fail,None,DARPA,proj-2,2,Army,POC-User,feasibility,31,3
Title10,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,26,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,31,4
Title50,,ISR,0.75,External,funding,0.343,0.21,0.07203,OSINT,Kinetic,8,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,functional_test,31,4
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,HUMINT,NonKinetic,21,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,31,4
Title50,,Space,1.0,External,attempt,0.343,0.34,0.11662,HUMINT,Kinetic,,,,,not_conducted,,,GovLab,start,Leidos,DARPA,proj-8,8,Navy,Service HQ,,31,2
Title50,,Space,1.0,External,funding,0.49,0.32,0.1568,HUMINT,Kinetic,0,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-8,8,Navy,Service HQ,feasibility,31,2
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,Kinetic,26,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,31,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,HUMINT,Kinetic,28,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,31,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,27,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,31,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,24,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,31,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,30,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,31,5
Title50,GovLab,Land,,UFR,contracting,0.49,0.6,0.294,GEOINT,NonKinetic,29,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,31,3
Title10,,EW,1.0,Partner_CoDev,funding,0.3675,0.34,0.12495,GEOINT,Kinetic,5,,,,unfavorable,,,Commercial,fail,Leidos,NAVWAR,proj-20,20,Army,Service HQ,feasibility,31,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,18,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,31,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,21,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,31,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,30,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,31,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,26,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,31,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,27,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,31,2
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,13,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,31,4
Title50,,Land,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,7,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-28,28,IC,Agency,feasibility,31,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,17,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,31,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,24,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,31,4
Title50,Commercial,Air,,External,contracting,0.49,0.6,0.294,MASINT,Kinetic,26,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,31,2
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,31,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,31,3
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,24,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,31,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,Kinetic,26,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,31,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,26,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,32,2
Title50,,Maritime,1.0,Partner,funding,0.4165,0.3,0.12495,MASINT,Kinetic,2,,,,unfavorable,,,GovContractor,fail,None,DARPA,proj-2,2,Army,POC-User,feasibility,32,3
Title10,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,27,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,32,4
Title50,,ISR,0.75,External,funding,0.343,0.21,0.07203,OSINT,Kinetic,9,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,functional_test,32,4
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,HUMINT,NonKinetic,22,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,32,4
Title50,,Space,1.0,External,funding,0.4655,0.32,0.14896,HUMINT,Kinetic,1,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-8,8,Navy,Service HQ,feasibility,32,2
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,Kinetic,27,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,32,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,HUMINT,Kinetic,29,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,32,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,28,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,32,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,25,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,32,3
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,30,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,32,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,13,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,prototype_demo,32,5
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,Kinetic,6,,,,unfavorable,,,Commercial,fail,Leidos,NAVWAR,proj-20,20,Army,Service HQ,feasibility,32,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,19,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,32,4
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,22,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,32,2
Title50,Commercial,Maritime,,External,contracting,0.49,0.6,0.294,HUMINT,Kinetic,31,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,32,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,27,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,32,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,28,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,32,2
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,14,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,32,4
Title50,,Land,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,8,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-28,28,IC,Agency,feasibility,32,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,18,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,32,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,25,,,,favorable,,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,32,4
Title50,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,27,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,32,2
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,32,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,32,3
Title10,,EW,1.0,External,attempt,0.343,0.3,0.1029,MASINT,NonKinetic,,,,,not_conducted,,,GovLab,start,Leidos,PEO C4I,proj-36,36,USMC,Agency,,32,4
Title10,,EW,1.0,External,funding,0.49,0.32,0.1568,MASINT,NonKinetic,0,,,,favorable_with_caveats,,,GovLab,fail,Leidos,PEO C4I,proj-36,36,USMC,Agency,feasibility,32,4
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,25,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,32,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,Kinetic,27,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,32,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,27,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,33,2
Title10,Commercial,Cyber,,Partner,contracting,0.49,0.6,0.294,GEOINT,Kinetic,28,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,33,4
Title50,,ISR,0.75,External,funding,0.343,0.21,0.07203,OSINT,Kinetic,10,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,functional_test,33,4
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,HUMINT,NonKinetic,23,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,33,4
Title50,,Space,1.0,External,funding,0.441,0.32,0.14112,HUMINT,Kinetic,2,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-8,8,Navy,Service HQ,feasibility,33,2
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,Kinetic,28,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,33,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,HUMINT,Kinetic,30,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,33,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,29,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,33,3
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,26,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,33,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,32,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,33,5
Title50,GovLab,Land,,UFR,contracting,0.49,0.6,0.294,GEOINT,NonKinetic,31,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,33,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,14,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,prototype_demo,33,5
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,Kinetic,7,,,,unfavorable,,,Commercial,fail,Leidos,NAVWAR,proj-20,20,Army,Service HQ,feasibility,33,4
Title50,,ISR,,Partner,test,0.392,0.68,0.26656,GEOINT,Kinetic,20,,,,favorable_with_caveats,favorable_with_caveats,,GovLab,pass,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,33,5
Title50,,ISR,,Partner,test,0.392,0.68,0.26656,GEOINT,Kinetic,0,,,,favorable_with_caveats,favorable_with_caveats,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,feasibility,33,5
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,23,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,33,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,32,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,33,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,28,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,33,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,29,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,33,2
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,15,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,33,4
Title50,,Land,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,9,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-28,28,IC,Agency,feasibility,33,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,19,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,33,4
Title10,,EW,,Partner_CoDev,test,0.532,0.76,0.40432,SIGINT,NonKinetic,26,,,,favorable,favorable,,GovLab,pass,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,33,5
Title10,,EW,,Partner_CoDev,test,0.532,0.76,0.40432,SIGINT,NonKinetic,0,,,,favorable,favorable,,GovLab,fail,Boeing,AFLCMC,proj-30,30,IC,Agency,feasibility,33,5
Title50,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,28,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,USMC,CCMD,feasibility,33,2
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,MASINT,NonKinetic,33,,,,favorable_with_caveats,,,Commercial,fail,LM,PEO C4I,proj-35,35,Air Force,Agency,feasibility,33,3
Title10,,EW,1.0,External,funding,0.4655,0.32,0.14896,MASINT,NonKinetic,1,,,,favorable_with_caveats,,,GovLab,fail,Leidos,PEO C4I,proj-36,36,USMC,Agency,feasibility,33,4
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,26,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-38,38,IC,Service HQ,feasibility,33,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,Kinetic,28,,,,favorable,,,Commercial,fail,SAIC,NRL,proj-39,39,IC,Service HQ,feasibility,33,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,OSINT,Kinetic,28,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,34,2
Title50,,Maritime,1.0,Partner,funding,0.392,0.3,0.1176,MASINT,Kinetic,4,,,,unfavorable,,,GovContractor,fail,None,DARPA,proj-2,2,Army,POC-User,feasibility,34,3
Title10,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,Kinetic,29,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NRL,proj-4,4,USMC,Agency,feasibility,34,4
Title50,,ISR,0.75,External,funding,0.343,0.21,0.07203,OSINT,Kinetic,11,,,,favorable,,,GovContractor,fail,Leidos,DEVCOM,proj-5,5,Air Force,CCMD,functional_test,34,4
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,HUMINT,NonKinetic,24,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-6,6,Navy,POC-User,feasibility,34,4
Title50,,Space,1.0,External,funding,0.4165,0.32,0.13328,HUMINT,Kinetic,3,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-8,8,Navy,Service HQ,feasibility,34,2
Title50,,Space,1.0,External,funding,0.343,0.32,0.10976,GEOINT,Kinetic,29,,,,favorable_with_caveats,,,Commercial,fail,None,AFLCMC,proj-11,11,Army,Agency,prototype_demo,34,5
Title10,GovContractor,ISR,,ProgramBase,contracting,0.49,0.65,0.3185,HUMINT,Kinetic,31,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,DEVCOM,proj-12,12,USMC,CCMD,prototype_demo,34,3
Title10,,Air,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,30,,,,favorable,,,GovLab,fail,LM,NRL,proj-14,14,Navy,Agency,prototype_demo,34,3
Title10,,Cyber,1.0,ProgramBase,attempt,0.343,0.36,0.12348,MASINT,NonKinetic,,,,,not_conducted,,,GovLab,start,None,NRL,proj-15,15,Navy,POC-User,,34,2
Title10,,Cyber,1.0,ProgramBase,funding,0.49,0.4,0.196,MASINT,NonKinetic,0,,,,favorable,,,GovLab,fail,None,NRL,proj-15,15,Navy,POC-User,feasibility,34,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,NonKinetic,27,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-16,16,Air Force,CCMD,feasibility,34,3
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.4,0.1372,SIGINT,Kinetic,33,,,,favorable,,,Commercial,fail,LM,DARPA,proj-17,17,Army,CCMD,prototype_demo,34,5
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,GEOINT,NonKinetic,32,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-18,18,USMC,CCMD,feasibility,34,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,GEOINT,NonKinetic,15,,,,favorable_with_caveats,,,Commercial,fail,NG,NAVWAR,proj-19,19,Army,CCMD,prototype_demo,34,5
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,GEOINT,Kinetic,8,,,,unfavorable,,,Commercial,fail,Leidos,NAVWAR,proj-20,20,Army,Service HQ,feasibility,34,4
Title50,,EW,1.0,Partner,attempt,0.343,0.34,0.11662,SIGINT,Kinetic,,,,,not_conducted,,,GovContractor,start,None,DEVCOM,proj-21,21,USMC,Agency,,34,4
Title50,,EW,1.0,Partner,funding,0.49,0.3,0.147,SIGINT,Kinetic,0,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-21,21,USMC,Agency,feasibility,34,4
Title50,GovLab,ISR,,Partner,contracting,0.49,0.6,0.294,GEOINT,Kinetic,1,,,,favorable_with_caveats,,,GovLab,fail,SAIC,DARPA,proj-22,22,Army,Agency,prototype_demo,34,5
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,HUMINT,Kinetic,24,,,,favorable,,,Commercial,fail,Boeing,DARPA,proj-23,23,USMC,CCMD,feasibility,34,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,33,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-24,24,IC,Service HQ,feasibility,34,4
Title10,,Land,1.0,POM,funding,0.343,0.36,0.12348,MASINT,Kinetic,29,,,,favorable,,,GovLab,fail,NG,NAVWAR,proj-25,25,Air Force,Service HQ,feasibility,34,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,30,,,,favorable,,,GovLab,fail,NG,PEO C4I,proj-26,26,Space Force,POC-User,feasibility,34,2
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,NonKinetic,16,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-27,27,Space Force,CCMD,feasibility,34,4
Title50,,Land,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,10,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-28,28,IC,Agency,feasibility,34,2
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,HUMINT,Kinetic,20,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-29,29,Navy,POC-User,feasibility,34,4
