authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,Kinetic,9,,,,favorable_with_caveats,,,GovLab,fail,LM,DARPA,proj-13,13,Navy,POC-User,prototype_demo,55,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,35,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,prototype_demo,55,5
Title50,Commercial,Space,,External,contracting,0.49,0.45,0.2205,GEOINT,NonKinetic,55,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,55,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,47,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,55,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,15,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,feasibility,55,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,28,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,prototype_demo,55,4
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,42,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,55,3
Title50,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,32,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,feasibility,55,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,NonKinetic,43,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,55,2
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,13,,,,favorable_with_caveats,,,Commercial,fail,SAIC,PEO C4I,proj-22,22,Air Force,POC-User,feasibility,55,4
Title10,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,31,,,,favorable,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,55,2
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,28,,,,unfavorable,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,feasibility,55,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,48,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,55,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,54,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,55,2
Title10,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,NonKinetic,34,,,,favorable_with_caveats,,,GovLab,fail,Leidos,PEO C4I,proj-28,28,Space Force,POC-User,prototype_demo,55,3
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,Kinetic,30,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,prototype_demo,55,5
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,54,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,55,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,38,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,55,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,51,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,55,4
Title50,,Air,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,9,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,prototype_demo,55,5
Title10,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,37,,,,favorable,,,Commercial,fail,None,NRL,proj-35,35,IC,POC-User,feasibility,55,3
Title10,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,Kinetic,28,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-36,36,Space Force,Agency,prototype_demo,55,5
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,46,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,55,3
Title10,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,16,,,,favorable_with_caveats,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,55,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,33,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,55,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,50,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,56,2
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,39,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,56,3
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,50,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,56,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,44,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,56,3
Title10,,Air,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,41,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,56,3
Title10,GovContractor,Land,,UFR,contracting,0.49,0.55,0.2695,HUMINT,NonKinetic,47,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,56,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,7,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,prototype_demo,56,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,NonKinetic,42,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,56,3
Title10,,ISR,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,21,,,,favorable_with_caveats,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,56,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,18,,,,unfavorable,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,feasibility,56,2
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,33,,,,favorable,,,GovContractor,fail,None,PEO C4I,proj-12,12,Air Force,Service HQ,feasibility,56,3
Title10,GovContractor,Cyber,,POM,contracting,0.49,0.55,0.2695,GEOINT,Kinetic,36,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,prototype_demo,56,5
Title50,Commercial,Space,,External,contracting,0.49,0.45,0.2205,GEOINT,NonKinetic,56,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,56,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,48,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,56,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,16,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,feasibility,56,4
Title50,Commercial,Maritime,,External,contracting,0.49,0.45,0.2205,OSINT,NonKinetic,29,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,prototype_demo,56,4
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,43,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,56,3
Title50,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,33,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,feasibility,56,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,NonKinetic,44,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,56,2
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,14,,,,favorable_with_caveats,,,Commercial,fail,SAIC,PEO C4I,proj-22,22,Air Force,POC-User,feasibility,56,4
Title10,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,32,,,,favorable,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,56,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,49,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,56,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,55,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,56,2
Title10,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,NonKinetic,35,,,,favorable_with_caveats,,,GovLab,fail,Leidos,PEO C4I,proj-28,28,Space Force,POC-User,prototype_demo,56,3
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,Kinetic,31,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,prototype_demo,56,5
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,55,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,56,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,39,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,56,5
Title50,GovContractor,ISR,,Partner_CoDev,contracting,0.49,0.55,0.2695,SIGINT,NonKinetic,52,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,56,4
Title50,,Air,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,10,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,prototype_demo,56,5
Title10,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,38,,,,favorable,,,Commercial,fail,None,NRL,proj-35,35,IC,POC-User,feasibility,56,3
Title10,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,Kinetic,29,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-36,36,Space Force,Agency,prototype_demo,56,5
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,47,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,56,3
Title10,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,17,,,,favorable_with_caveats,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,56,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,34,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,56,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,51,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,57,2
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,40,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,57,3
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,51,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,57,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,45,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,57,3
Title10,,Air,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,42,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,57,3
Title10,,Land,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,48,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,57,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,8,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,prototype_demo,57,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,NonKinetic,43,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,57,3
Title10,,ISR,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,22,,,,favorable_with_caveats,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,57,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,19,,,,unfavorable,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,feasibility,57,2
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,34,,,,favorable,,,GovContractor,fail,None,PEO C4I,proj-12,12,Air Force,Service HQ,feasibility,57,3
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,Kinetic,11,,,,favorable_with_caveats,,,GovLab,fail,LM,DARPA,proj-13,13,Navy,POC-User,prototype_demo,57,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,37,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,prototype_demo,57,5
Title50,Commercial,Space,,External,contracting,0.49,0.45,0.2205,GEOINT,NonKinetic,57,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,57,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,49,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,57,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,17,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,feasibility,57,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,30,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,prototype_demo,57,4
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,44,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,57,3
Title50,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,34,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,feasibility,57,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,NonKinetic,45,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,57,2
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,15,,,,favorable_with_caveats,,,Commercial,fail,SAIC,PEO C4I,proj-22,22,Air Force,POC-User,feasibility,57,4
Title10,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,33,,,,favorable,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,57,2
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,30,,,,unfavorable,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,feasibility,57,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,50,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,57,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,56,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,57,2
Title10,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,NonKinetic,36,,,,favorable_with_caveats,,,GovLab,fail,Leidos,PEO C4I,proj-28,28,Space Force,POC-User,prototype_demo,57,3
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,Kinetic,32,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,prototype_demo,57,5
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,56,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,57,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,40,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,57,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,53,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,57,4
Title50,,Air,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,11,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,prototype_demo,57,5
Title10,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,39,,,,favorable,,,Commercial,fail,None,NRL,proj-35,35,IC,POC-User,feasibility,57,3
Title10,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,Kinetic,30,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-36,36,Space Force,Agency,prototype_demo,57,5
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,48,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,57,3
Title10,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,18,,,,favorable_with_caveats,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,57,2
Title50,Commercial,Space,,UFR,contracting,0.49,0.45,0.2205,MASINT,NonKinetic,35,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,57,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,52,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,58,2
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,41,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,58,3
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,52,,,,favorable_with_caveats,,,GovLab,fail,SAIC,PEO C4I,proj-2,2,USMC,CCMD,feasibility,58,2
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,46,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,prototype_demo,58,3
Title10,,Air,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,43,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,58,3
Title10,GovContractor,Land,,UFR,contracting,0.49,0.55,0.2695,HUMINT,NonKinetic,49,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,58,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,9,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,prototype_demo,58,3
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,NonKinetic,44,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,58,3
Title10,,ISR,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,23,,,,favorable_with_caveats,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,58,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,20,,,,unfavorable,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,feasibility,58,2
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,35,,,,favorable,,,GovContractor,fail,None,PEO C4I,proj-12,12,Air Force,Service HQ,feasibility,58,3
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,Kinetic,12,,,,favorable_with_caveats,,,GovLab,fail,LM,DARPA,proj-13,13,Navy,POC-User,prototype_demo,58,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,38,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,prototype_demo,58,5
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,58,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,prototype_demo,58,5
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,Kinetic,50,,,,unfavorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,58,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,18,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,feasibility,58,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,31,,,,favorable,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,prototype_demo,58,4
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,45,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,prototype_demo,58,3
Title50,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,35,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,feasibility,58,4
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,NonKinetic,46,,,,unfavorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,58,2
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,16,,,,favorable_with_caveats,,,Commercial,fail,SAIC,PEO C4I,proj-22,22,Air Force,POC-User,feasibility,58,4
Title10,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,34,,,,favorable,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,feasibility,58,2
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,Kinetic,31,,,,unfavorable,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,feasibility,58,2
Title10,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,51,,,,favorable,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,58,4
Title10,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,Kinetic,57,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,feasibility,58,2
Title10,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,NonKinetic,37,,,,favorable_with_caveats,,,GovLab,fail,Leidos,PEO C4I,proj-28,28,Space Force,POC-User,prototype_demo,58,3
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,Kinetic,33,,,,favorable,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,prototype_demo,58,5
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,NonKinetic,57,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,58,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,41,,,,favorable,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,58,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,54,,,,favorable_with_caveats,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,58,4
Title50,GovContractor,Air,,POM,contracting,0.49,0.55,0.2695,SIGINT,NonKinetic,12,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,prototype_demo,58,5
Title10,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,40,,,,favorable,,,Commercial,fail,None,NRL,proj-35,35,IC,POC-User,feasibility,58,3
Title10,,Maritime,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,Kinetic,31,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-36,36,Space Force,Agency,prototype_demo,58,5
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,HUMINT,NonKinetic,49,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,feasibility,58,3
Title10,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,19,,,,favorable_with_caveats,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,58,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,36,,,,favorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,58,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,53,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,feasibility,59,2
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,42,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,59,3
