authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Cyber,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,52,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,68,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,53,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,68,4
Title50,,Land,1.0,ProgramBase,funding,0.343,0.25,0.08575,GEOINT,NonKinetic,35,,,,favorable,,,GovContractor,fail,SAIC,NAVWAR,proj-8,8,USMC,CCMD,feasibility,68,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,4,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,prototype_demo,68,5
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,55,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,68,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,66,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,68,4
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,38,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,prototype_demo,68,5
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,25,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-13,13,Air Force,Service HQ,feasibility,68,4
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,30,,,,favorable_with_caveats,,,Commercial,fail,None,NAVWAR,proj-14,14,Air Force,Service HQ,feasibility,68,2
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,32,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,prototype_demo,68,3
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,38,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,prototype_demo,68,5
Title10,,Air,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,63,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,68,3
Title10,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,49,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,68,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,63,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,68,4
Title10,GovLab,Maritime,,Partner_CoDev,contracting,0.49,0.6,0.294,MASINT,Kinetic,67,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,68,3
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,36,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,NRL,proj-22,22,Air Force,POC-User,feasibility,68,4
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,58,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,68,3
Title50,,ISR,0.75,UFR,funding,0.343,0.105,0.036015,OSINT,NonKinetic,62,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,68,4
Title50,,Land,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,42,,,,unfavorable,,,Commercial,fail,None,DEVCOM,proj-25,25,Space Force,Agency,feasibility,68,2
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,OSINT,NonKinetic,65,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,68,4
Title50,,Land,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,40,,,,favorable,,,Commercial,fail,NG,NRL,proj-27,27,Army,Agency,feasibility,68,2
Title10,,ISR,1.0,UFR,funding,0.343,0.175,0.060025,GEOINT,Kinetic,65,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,68,3
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,Kinetic,24,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-29,29,USMC,Agency,feasibility,68,2
Title50,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,57,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-30,30,Space Force,Agency,feasibility,68,3
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,OSINT,Kinetic,49,,,,favorable_with_caveats,,,GovContractor,fail,None,NAVWAR,proj-31,31,IC,Service HQ,feasibility,68,2
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,64,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-32,32,Army,CCMD,feasibility,68,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,52,,,,favorable_with_caveats,,,GovLab,fail,LM,AFLCMC,proj-33,33,Space Force,Service HQ,prototype_demo,68,4
Title50,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,SIGINT,NonKinetic,63,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NAVWAR,proj-34,34,Space Force,CCMD,feasibility,68,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,39,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-35,35,Army,Service HQ,feasibility,68,4
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,MASINT,NonKinetic,37,,,,unfavorable,,,Commercial,fail,Leidos,NAVWAR,proj-36,36,IC,Service HQ,feasibility,68,4
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,46,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-37,37,Air Force,CCMD,feasibility,68,3
Title10,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,53,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-38,38,Air Force,Agency,feasibility,68,4
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,9,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NAVWAR,proj-39,39,Space Force,POC-User,feasibility,68,4
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,55,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-0,0,Air Force,CCMD,feasibility,69,4
Title10,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,GEOINT,Kinetic,13,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-1,1,Navy,Agency,feasibility,69,2
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,SIGINT,NonKinetic,58,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DARPA,proj-2,2,USMC,Service HQ,feasibility,69,4
Title50,,Space,1.0,External,funding,0.4165,0.2,0.0833,OSINT,Kinetic,2,,,,unfavorable,,,Commercial,fail,LM,NRL,proj-4,4,IC,Service HQ,feasibility,69,4
Title10,,Cyber,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,53,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,69,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,54,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,69,4
Title50,,Land,1.0,ProgramBase,funding,0.343,0.25,0.08575,GEOINT,NonKinetic,36,,,,favorable,,,GovContractor,fail,SAIC,NAVWAR,proj-8,8,USMC,CCMD,feasibility,69,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,5,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,prototype_demo,69,5
Title50,Commercial,Maritime,,Partner_CoDev,contracting,0.49,0.45,0.2205,HUMINT,NonKinetic,56,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,69,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,67,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,69,4
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,39,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,prototype_demo,69,5
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,26,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-13,13,Air Force,Service HQ,feasibility,69,4
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,31,,,,favorable_with_caveats,,,Commercial,fail,None,NAVWAR,proj-14,14,Air Force,Service HQ,feasibility,69,2
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,33,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,prototype_demo,69,3
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,39,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,prototype_demo,69,5
Title10,,Air,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,64,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,69,3
Title10,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,50,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,69,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,64,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,69,4
Title10,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,68,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,69,3
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,37,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,NRL,proj-22,22,Air Force,POC-User,feasibility,69,4
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,59,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,69,3
Title50,,ISR,0.75,UFR,funding,0.343,0.105,0.036015,OSINT,NonKinetic,63,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,69,4
Title50,,Land,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,43,,,,unfavorable,,,Commercial,fail,None,DEVCOM,proj-25,25,Space Force,Agency,feasibility,69,2
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,OSINT,NonKinetic,66,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,69,4
Title10,,ISR,1.0,UFR,funding,0.343,0.175,0.060025,GEOINT,Kinetic,66,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,69,3
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,Kinetic,25,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-29,29,USMC,Agency,feasibility,69,2
Title50,Commercial,ISR,,Partner,contracting,0.49,0.45,0.2205,OSINT,NonKinetic,58,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-30,30,Space Force,Agency,feasibility,69,3
Title50,GovContractor,ISR,,POM,contracting,0.49,0.55,0.2695,OSINT,Kinetic,50,,,,favorable_with_caveats,,,GovContractor,fail,None,NAVWAR,proj-31,31,IC,Service HQ,feasibility,69,2
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,65,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-32,32,Army,CCMD,feasibility,69,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,53,,,,favorable_with_caveats,,,GovLab,fail,LM,AFLCMC,proj-33,33,Space Force,Service HQ,prototype_demo,69,4
Title50,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,SIGINT,NonKinetic,64,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NAVWAR,proj-34,34,Space Force,CCMD,feasibility,69,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,40,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-35,35,Army,Service HQ,feasibility,69,4
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,MASINT,NonKinetic,38,,,,unfavorable,,,Commercial,fail,Leidos,NAVWAR,proj-36,36,IC,Service HQ,feasibility,69,4
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,47,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-37,37,Air Force,CCMD,feasibility,69,3
Title10,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,54,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-38,38,Air Force,Agency,feasibility,69,4
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,10,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NAVWAR,proj-39,39,Space Force,POC-User,feasibility,69,4
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,56,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-0,0,Air Force,CCMD,feasibility,70,4
Title10,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,GEOINT,Kinetic,14,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-1,1,Navy,Agency,feasibility,70,2
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,SIGINT,NonKinetic,59,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DARPA,proj-2,2,USMC,Service HQ,feasibility,70,4
Title50,,Space,1.0,External,funding,0.392,0.2,0.0784,OSINT,Kinetic,3,,,,unfavorable,,,Commercial,fail,LM,NRL,proj-4,4,IC,Service HQ,feasibility,70,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,47,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NAVWAR,proj-5,5,Air Force,Service HQ,feasibility,70,3
Title10,,Cyber,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,54,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,70,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,55,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,70,4
Title50,GovContractor,Land,,ProgramBase,contracting,0.49,0.55,0.2695,GEOINT,NonKinetic,37,,,,favorable,,,GovContractor,fail,SAIC,NAVWAR,proj-8,8,USMC,CCMD,feasibility,70,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,6,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,prototype_demo,70,5
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,57,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,70,2
Title50,,Space,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,68,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,70,4
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,40,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,prototype_demo,70,5
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,27,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-13,13,Air Force,Service HQ,feasibility,70,4
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,32,,,,favorable_with_caveats,,,Commercial,fail,None,NAVWAR,proj-14,14,Air Force,Service HQ,feasibility,70,2
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,34,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,prototype_demo,70,3
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,40,,,,favorable,,,GovLab,fail,NG,DARPA,proj-17,17,IC,Service HQ,prototype_demo,70,5
Title10,,Air,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,65,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,70,3
Title10,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,51,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,70,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,65,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,70,4
Title10,GovLab,Maritime,,Partner_CoDev,contracting,0.49,0.6,0.294,MASINT,Kinetic,69,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,70,3
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,38,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,NRL,proj-22,22,Air Force,POC-User,feasibility,70,4
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,60,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,70,3
Title50,,ISR,0.75,UFR,funding,0.343,0.105,0.036015,OSINT,NonKinetic,64,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,70,4
Title50,,Land,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,44,,,,unfavorable,,,Commercial,fail,None,DEVCOM,proj-25,25,Space Force,Agency,feasibility,70,2
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,OSINT,NonKinetic,67,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,70,4
Title50,,Land,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,42,,,,favorable,,,Commercial,fail,NG,NRL,proj-27,27,Army,Agency,feasibility,70,2
Title10,,ISR,1.0,UFR,funding,0.343,0.175,0.060025,GEOINT,Kinetic,67,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,70,3
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,Kinetic,26,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-29,29,USMC,Agency,feasibility,70,2
Title50,,ISR,1.0,Partner,funding,0.343,0.1875,0.064312,OSINT,NonKinetic,59,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-30,30,Space Force,Agency,feasibility,70,3
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,OSINT,Kinetic,51,,,,favorable_with_caveats,,,GovContractor,fail,None,NAVWAR,proj-31,31,IC,Service HQ,feasibility,70,2
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,GEOINT,NonKinetic,66,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-32,32,Army,CCMD,feasibility,70,3
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,54,,,,favorable_with_caveats,,,GovLab,fail,LM,AFLCMC,proj-33,33,Space Force,Service HQ,prototype_demo,70,4
Title50,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,SIGINT,NonKinetic,65,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NAVWAR,proj-34,34,Space Force,CCMD,feasibility,70,4
Title50,,Space,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,41,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-35,35,Army,Service HQ,feasibility,70,4
Title50,Commercial,Cyber,,External,contracting,0.49,0.45,0.2205,MASINT,NonKinetic,39,,,,unfavorable,,,Commercial,fail,Leidos,NAVWAR,proj-36,36,IC,Service HQ,feasibility,70,4
Title10,,EW,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,48,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-37,37,Air Force,CCMD,feasibility,70,3
Title10,,Cyber,1.0,Partner,funding,0.343,0.1875,0.064312,GEOINT,NonKinetic,55,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-38,38,Air Force,Agency,feasibility,70,4
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,11,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NAVWAR,proj-39,39,Space Force,POC-User,feasibility,70,4
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,57,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-0,0,Air Force,CCMD,feasibility,71,4
Title10,,EW,1.0,ProgramBase,funding,0.343,0.25,0.08575,GEOINT,Kinetic,15,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-1,1,Navy,Agency,feasibility,71,2
Title10,Commercial,Air,,External,contracting,0.49,0.45,0.2205,SIGINT,NonKinetic,60,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DARPA,proj-2,2,USMC,Service HQ,feasibility,71,4
Title50,,Space,1.0,External,funding,0.3675,0.2,0.0735,OSINT,Kinetic,4,,,,unfavorable,,,Commercial,fail,LM,NRL,proj-4,4,IC,Service HQ,feasibility,71,4
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,48,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NAVWAR,proj-5,5,Air Force,Service HQ,feasibility,71,3
Title10,Commercial,Cyber,,External,contracting,0.49,0.45,0.2205,SIGINT,Kinetic,55,,,,favorable,,,Commercial,fail,Leidos,PEO C4I,proj-6,6,Army,CCMD,prototype_demo,71,5
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,SIGINT,Kinetic,56,,,,favorable_with_caveats,,,Commercial,fail,None,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,71,4
Title50,,Land,1.0,ProgramBase,funding,0.343,0.25,0.08575,GEOINT,NonKinetic,38,,,,favorable,,,GovContractor,fail,SAIC,NAVWAR,proj-8,8,USMC,CCMD,feasibility,71,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,7,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-9,9,Army,POC-User,prototype_demo,71,5
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,58,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-10,10,IC,POC-User,feasibility,71,2
Title50,Commercial,Space,,ProgramBase,contracting,0.49,0.45,0.2205,MASINT,Kinetic,69,,,,favorable,,,Commercial,fail,SAIC,DARPA,proj-11,11,USMC,POC-User,feasibility,71,4
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,41,,,,favorable,,,GovLab,fail,SAIC,PEO C4I,proj-12,12,USMC,CCMD,prototype_demo,71,5
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,28,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-13,13,Air Force,Service HQ,feasibility,71,4
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,GEOINT,NonKinetic,33,,,,favorable_with_caveats,,,Commercial,fail,None,NAVWAR,proj-14,14,Air Force,Service HQ,feasibility,71,2
Title50,,Maritime,1.0,External,funding,0.343,0.2,0.0686,OSINT,NonKinetic,35,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-15,15,Navy,POC-User,prototype_demo,71,3
Title10,,Air,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,66,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,DARPA,proj-18,18,Space Force,CCMD,feasibility,71,3
Title10,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,52,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-19,19,USMC,POC-User,feasibility,71,2
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,NonKinetic,66,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-20,20,USMC,CCMD,feasibility,71,4
Title10,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,MASINT,Kinetic,70,,,,favorable_with_caveats,,,GovLab,fail,None,PEO C4I,proj-21,21,IC,Service HQ,feasibility,71,3
Title50,GovContractor,Cyber,,External,contracting,0.49,0.55,0.2695,GEOINT,NonKinetic,39,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,NRL,proj-22,22,Air Force,POC-User,feasibility,71,4
Title50,,Cyber,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,61,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-23,23,Navy,Agency,feasibility,71,3
Title50,,ISR,0.75,UFR,funding,0.343,0.105,0.036015,OSINT,NonKinetic,65,,,,favorable_with_caveats,,,GovLab,fail,LM,DEVCOM,proj-24,24,Navy,Service HQ,functional_test,71,4
Title50,,Land,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,45,,,,unfavorable,,,Commercial,fail,None,DEVCOM,proj-25,25,Space Force,Agency,feasibility,71,2
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,OSINT,NonKinetic,68,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-26,26,Space Force,Service HQ,prototype_demo,71,4
Title50,Commercial,Land,,UFR,contracting,0.49,0.45,0.2205,SIGINT,NonKinetic,43,,,,favorable,,,Commercial,fail,NG,NRL,proj-27,27,Army,Agency,feasibility,71,2
Title10,,ISR,1.0,UFR,funding,0.343,0.175,0.060025,GEOINT,Kinetic,68,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-28,28,Navy,POC-User,feasibility,71,3
