authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,25,,,,unfavorable,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,63,4
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,32,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-24,24,Air Force,CCMD,feasibility,63,3
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,41,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,feasibility,63,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,57,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,63,5
Title10,,ISR,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,35,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,63,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,55,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,63,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,60,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,63,3
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,37,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,feasibility,63,2
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,55,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,63,3
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,43,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,feasibility,63,2
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,39,,,,favorable_with_caveats,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,63,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,51,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,63,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,57,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,63,3
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,43,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,63,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,56,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,63,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,GEOINT,Kinetic,48,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,63,2
Title10,Commercial,Space,,Partner_CoDev,contracting,0.49,0.45,0.2205,SIGINT,NonKinetic,12,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,63,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,38,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,64,2
Title50,Commercial,Space,,ProgramBase,contracting,0.49,0.45,0.2205,SIGINT,Kinetic,54,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,64,4
Title50,Commercial,Land,,Partner_CoDev,contracting,0.49,0.45,0.2205,OSINT,NonKinetic,12,,,,favorable,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,prototype_demo,64,5
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,44,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,64,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,8,,,,unfavorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,64,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,54,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,64,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,33,,,,favorable_with_caveats,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,64,3
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,60,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,64,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,52,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,64,4
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,Kinetic,46,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,64,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,Kinetic,49,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,64,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,35,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,64,5
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,15,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,64,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,55,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,64,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,30,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,prototype_demo,64,3
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,51,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,64,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,64,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,64,2
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,30,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,64,2
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,26,,,,unfavorable,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,64,4
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,33,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-24,24,Air Force,CCMD,feasibility,64,3
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,42,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,feasibility,64,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,58,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,64,5
Title10,,ISR,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,36,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,64,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,56,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,64,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,61,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,64,3
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,56,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,64,3
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,44,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,feasibility,64,2
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,40,,,,favorable_with_caveats,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,64,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,52,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,64,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,58,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,64,3
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,44,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,64,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,57,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,64,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,GEOINT,Kinetic,49,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,64,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,13,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,64,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,39,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,65,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,55,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,65,4
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,13,,,,favorable,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,prototype_demo,65,5
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,45,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,65,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,9,,,,unfavorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,65,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,55,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,65,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,34,,,,favorable_with_caveats,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,65,3
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,61,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,65,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,53,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,65,4
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,Kinetic,50,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,65,3
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,SIGINT,Kinetic,36,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,65,5
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,16,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,65,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,56,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,65,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,31,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,prototype_demo,65,3
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,52,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,65,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,65,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,65,2
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,31,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,65,2
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,27,,,,unfavorable,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,65,4
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,34,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-24,24,Air Force,CCMD,feasibility,65,3
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,43,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,feasibility,65,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,59,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,65,5
Title10,,ISR,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,37,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,65,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,57,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,65,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,62,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,65,3
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,39,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,feasibility,65,2
Title10,,Land,1.0,POM,funding,0.343,0.225,0.077175,MASINT,NonKinetic,57,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,65,3
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,45,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,feasibility,65,2
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,41,,,,favorable_with_caveats,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,65,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,53,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,65,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,59,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,65,3
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,45,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,65,4
Title10,GovContractor,Air,,ProgramBase,contracting,0.49,0.55,0.2695,MASINT,Kinetic,58,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,65,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,GEOINT,Kinetic,50,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,65,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,14,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,65,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,40,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,66,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,56,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,66,4
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,14,,,,favorable,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,prototype_demo,66,5
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,46,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,66,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,10,,,,unfavorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,66,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,56,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,66,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,35,,,,favorable_with_caveats,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,66,3
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,62,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,66,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,54,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,66,4
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,Kinetic,48,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,66,2
Title50,,Maritime,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,Kinetic,51,,,,favorable_with_caveats,,,GovContractor,fail,NG,DEVCOM,proj-13,13,Space Force,POC-User,feasibility,66,3
Title50,Commercial,Air,,UFR,contracting,0.49,0.45,0.2205,SIGINT,Kinetic,37,,,,favorable_with_caveats,,,Commercial,fail,Leidos,NAVWAR,proj-14,14,USMC,Agency,prototype_demo,66,5
Title50,,EW,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,17,,,,favorable,,,Commercial,fail,LM,AFLCMC,proj-17,17,Army,Service HQ,feasibility,66,4
Title50,,Air,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,57,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-18,18,Space Force,Agency,feasibility,66,2
Title50,,Space,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,NonKinetic,32,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-19,19,Space Force,Service HQ,prototype_demo,66,3
Title10,,Maritime,0.75,UFR,funding,0.343,0.105,0.036015,GEOINT,NonKinetic,53,,,,favorable,,,GovContractor,fail,None,NAVWAR,proj-20,20,Space Force,Service HQ,functional_test,66,6
Title50,,ISR,1.0,External,funding,0.343,0.2,0.0686,OSINT,Kinetic,66,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-21,21,IC,POC-User,feasibility,66,2
Title10,,Space,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,Kinetic,32,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-22,22,IC,Agency,feasibility,66,2
Title50,,ISR,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,NonKinetic,28,,,,unfavorable,,,GovContractor,fail,Leidos,AFLCMC,proj-23,23,Space Force,Service HQ,feasibility,66,4
Title50,,Space,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,Kinetic,35,,,,favorable_with_caveats,,,GovLab,fail,LM,PEO C4I,proj-24,24,Air Force,CCMD,feasibility,66,3
Title10,,EW,1.0,External,funding,0.343,0.2,0.0686,HUMINT,NonKinetic,44,,,,favorable,,,Commercial,fail,None,AFLCMC,proj-25,25,USMC,Service HQ,feasibility,66,4
Title10,,Space,1.0,External,funding,0.343,0.2,0.0686,MASINT,Kinetic,60,,,,favorable,,,GovLab,fail,None,AFLCMC,proj-26,26,Army,CCMD,prototype_demo,66,5
Title10,,ISR,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,NonKinetic,38,,,,favorable,,,GovLab,fail,NG,AFLCMC,proj-27,27,IC,Service HQ,functional_test,66,5
Title10,,ISR,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,58,,,,favorable_with_caveats,,,Commercial,fail,Boeing,DEVCOM,proj-28,28,USMC,Agency,feasibility,66,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.1875,0.064312,MASINT,NonKinetic,63,,,,favorable_with_caveats,,,Commercial,fail,Leidos,DARPA,proj-29,29,Air Force,Agency,prototype_demo,66,3
Title50,,Land,1.0,Partner,funding,0.343,0.1875,0.064312,SIGINT,NonKinetic,40,,,,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-30,30,IC,CCMD,feasibility,66,2
Title10,GovLab,Land,,POM,contracting,0.49,0.6,0.294,MASINT,NonKinetic,58,,,,favorable_with_caveats,,,GovLab,fail,LM,NRL,proj-31,31,Air Force,CCMD,feasibility,66,3
Title50,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,46,,,,unfavorable,,,GovLab,fail,None,PEO C4I,proj-32,32,Army,Agency,feasibility,66,2
Title10,,ISR,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,HUMINT,NonKinetic,42,,,,favorable_with_caveats,,,Commercial,fail,LM,DEVCOM,proj-33,33,IC,Agency,feasibility,66,4
Title50,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,54,,,,favorable_with_caveats,,,Commercial,fail,Boeing,PEO C4I,proj-34,34,USMC,CCMD,feasibility,66,3
Title50,,Maritime,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,60,,,,favorable_with_caveats,,,GovContractor,fail,NG,PEO C4I,proj-35,35,Army,POC-User,feasibility,66,3
Title50,,Cyber,1.0,ProgramBase,funding,0.343,0.25,0.08575,HUMINT,NonKinetic,46,,,,favorable_with_caveats,,,Commercial,fail,LM,AFLCMC,proj-36,36,USMC,CCMD,feasibility,66,4
Title10,,Air,1.0,ProgramBase,funding,0.343,0.25,0.08575,MASINT,Kinetic,59,,,,favorable,,,GovContractor,fail,Leidos,DARPA,proj-37,37,IC,POC-User,feasibility,66,2
Title50,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,GEOINT,Kinetic,51,,,,favorable,,,GovLab,fail,Leidos,DEVCOM,proj-38,38,Space Force,Service HQ,feasibility,66,2
Title10,,Space,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,15,,,,unfavorable,,,Commercial,fail,Boeing,PEO C4I,proj-39,39,Army,CCMD,feasibility,66,4
Title50,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,MASINT,Kinetic,41,,,,unfavorable,,,GovLab,fail,NG,DARPA,proj-0,0,Space Force,Agency,feasibility,67,2
Title50,,Space,0.75,ProgramBase,funding,0.343,0.15,0.05145,SIGINT,Kinetic,57,,,,favorable,,,Commercial,fail,None,NAVWAR,proj-1,1,IC,POC-User,functional_test,67,4
Title50,,Maritime,0.75,UFR,attempt,0.343,0.15,0.05145,HUMINT,Kinetic,,,,,not_conducted,,,GovContractor,start,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,,67,3
Title50,,Maritime,1.0,UFR,funding,0.49,0.175,0.08575,HUMINT,Kinetic,0,,,,favorable_with_caveats,,,GovContractor,fail,Boeing,NAVWAR,proj-2,2,Space Force,POC-User,feasibility,67,3
Title50,,Land,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,OSINT,NonKinetic,15,,,,favorable,,,Commercial,fail,SAIC,DEVCOM,proj-3,3,USMC,Agency,prototype_demo,67,5
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,SIGINT,NonKinetic,47,,,,favorable,,,GovContractor,fail,SAIC,DEVCOM,proj-4,4,USMC,POC-User,feasibility,67,4
Title10,,Air,1.0,External,funding,0.343,0.2,0.0686,HUMINT,Kinetic,11,,,,unfavorable,,,Commercial,fail,SAIC,NRL,proj-5,5,IC,CCMD,feasibility,67,3
Title10,,Cyber,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,57,,,,favorable_with_caveats,,,GovContractor,fail,LM,NAVWAR,proj-6,6,IC,Agency,feasibility,67,2
Title10,,Cyber,1.0,Partner_CoDev,funding,0.343,0.2125,0.072887,SIGINT,NonKinetic,36,,,,favorable_with_caveats,,,Commercial,fail,NG,DEVCOM,proj-8,8,IC,CCMD,feasibility,67,3
Title10,,Maritime,1.0,UFR,funding,0.343,0.175,0.060025,HUMINT,NonKinetic,63,,,,favorable_with_caveats,,,GovContractor,fail,SAIC,NRL,proj-10,10,Army,CCMD,feasibility,67,3
Title50,,EW,1.0,POM,funding,0.343,0.225,0.077175,HUMINT,Kinetic,55,,,,favorable_with_caveats,,,Commercial,fail,NG,DARPA,proj-11,11,Navy,CCMD,feasibility,67,4
Title10,,Cyber,1.0,UFR,funding,0.343,0.175,0.060025,OSINT,Kinetic,49,,,,favorable_with_caveats,,,Commercial,fail,SAIC,NAVWAR,proj-12,12,Army,Agency,feasibility,67,2
