authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_penalty_factor,gate_prob_base,gate_prob_final,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,Kinetic,18,,,,favorable_with_caveats,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,61,4
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,OSINT,NonKinetic,60,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,61,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,23,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,61,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,48,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,61,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,57,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,61,4
Title10,,Maritime,0.75,Partner,funding,0.343,0.196875,0.067528,HUMINT,NonKinetic,26,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,functional_test,61,5
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,41,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,61,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,46,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,61,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,41,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,62,3
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,34,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,62,3
Title50,,Land,0.75,Partner,funding,0.343,0.196875,0.067528,MASINT,NonKinetic,50,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,functional_test,62,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,SIGINT,Kinetic,41,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-4,4,Air Force,CCMD,feasibility,62,4
Title10,,Air,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,39,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,62,3
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,HUMINT,NonKinetic,15,,,,unfavorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,62,4
Title10,,Space,0.75,External,funding,0.343,0.21,0.07203,GEOINT,NonKinetic,20,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,functional_test,62,4
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,MASINT,NonKinetic,36,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,62,3
Title10,,ISR,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,42,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,62,4
Title10,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,12,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,prototype_demo,62,3
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,OSINT,Kinetic,5,,,,unfavorable,,,GovLab,fail,LM,DARPA,proj-13,13,Navy,POC-User,feasibility,62,2
Title10,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,17,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,62,4
Title50,,Space,0.75,External,funding,0.343,0.21,0.07203,GEOINT,NonKinetic,16,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,functional_test,62,6
Title10,,Cyber,1.0,UFR,funding,0.343,0.28,0.09604,HUMINT,Kinetic,9,,,,favorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,62,4
Title10,,EW,0.75,Partner_CoDev,funding,0.343,0.223125,0.076532,MASINT,Kinetic,8,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,functional_test,62,6
Title50,,Maritime,0.75,ProgramBase,funding,0.343,0.2625,0.090037,MASINT,Kinetic,29,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,62,6
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,NonKinetic,50,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,62,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,7,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,prototype_demo,62,3
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,1,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,prototype_demo,62,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,31,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,62,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,39,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,62,4
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,49,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,62,2
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,Kinetic,19,,,,favorable_with_caveats,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,62,4
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,OSINT,NonKinetic,61,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,62,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,24,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,62,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,49,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,62,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,58,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,62,4
Title10,,Maritime,,Partner,test,0.343,0.69,0.23667,HUMINT,NonKinetic,27,,,,favorable,favorable,,Commercial,pass,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,functional_test,62,6
Title10,,Maritime,,Partner,test,0.343,0.69,0.23667,HUMINT,NonKinetic,0,,,,favorable,favorable,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,functional_test,62,6
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,42,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,62,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,47,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,62,2
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,35,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,63,3
Title50,,Land,0.75,Partner,funding,0.343,0.196875,0.067528,MASINT,NonKinetic,51,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,functional_test,63,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,SIGINT,Kinetic,42,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-4,4,Air Force,CCMD,feasibility,63,4
Title10,GovLab,Air,,Partner,contracting,0.49,0.6,0.294,HUMINT,NonKinetic,40,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,63,3
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,HUMINT,NonKinetic,16,,,,unfavorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,63,4
Title10,GovLab,Space,,External,contracting,0.49,0.6,0.294,GEOINT,NonKinetic,21,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,functional_test,63,4
Title10,Commercial,Cyber,,ProgramBase,contracting,0.49,0.6,0.294,MASINT,NonKinetic,37,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,63,3
Title10,,ISR,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,43,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,63,4
Title10,GovContractor,Air,,External,contracting,0.49,0.65,0.3185,MASINT,Kinetic,13,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,prototype_demo,63,3
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,OSINT,Kinetic,6,,,,unfavorable,,,GovLab,fail,LM,DARPA,proj-13,13,Navy,POC-User,feasibility,63,2
Title10,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,18,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,63,4
Title50,,Space,0.75,External,funding,0.343,0.21,0.07203,GEOINT,NonKinetic,17,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,functional_test,63,6
Title10,,Cyber,1.0,UFR,funding,0.343,0.28,0.09604,HUMINT,Kinetic,10,,,,favorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,63,4
Title10,,EW,0.75,Partner_CoDev,funding,0.343,0.223125,0.076532,MASINT,Kinetic,9,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,functional_test,63,6
Title50,Commercial,Maritime,,External,contracting,0.49,0.6,0.294,OSINT,NonKinetic,52,,,,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,63,3
Title10,GovLab,EW,,UFR,contracting,0.49,0.6,0.294,SIGINT,Kinetic,50,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,63,2
Title50,,Maritime,0.75,ProgramBase,funding,0.343,0.2625,0.090037,MASINT,Kinetic,30,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,63,6
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,NonKinetic,51,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,63,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,8,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,prototype_demo,63,3
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,2,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,prototype_demo,63,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,32,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,63,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,40,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,63,4
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,50,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,63,2
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,Kinetic,20,,,,favorable_with_caveats,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,63,4
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,OSINT,NonKinetic,62,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,63,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,25,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,63,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,50,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,63,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,59,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,63,4
Title10,,Maritime,0.75,Partner,funding,0.343,0.196875,0.067528,HUMINT,NonKinetic,1,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,vulnerability_test,63,6
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,43,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,63,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,48,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,63,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,43,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,64,3
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,36,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,64,3
Title50,,Land,0.75,Partner,funding,0.343,0.196875,0.067528,MASINT,NonKinetic,52,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,functional_test,64,4
Title50,,ISR,1.0,Partner,funding,0.343,0.3,0.1029,SIGINT,Kinetic,43,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-4,4,Air Force,CCMD,feasibility,64,4
Title10,,Air,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,41,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,64,3
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,HUMINT,NonKinetic,17,,,,unfavorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,64,4
Title10,,Space,0.75,External,funding,0.343,0.21,0.07203,GEOINT,NonKinetic,22,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,functional_test,64,4
Title10,Commercial,Cyber,,ProgramBase,contracting,0.49,0.6,0.294,MASINT,NonKinetic,38,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,64,3
Title10,,ISR,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,44,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,64,4
Title10,GovContractor,Air,,External,contracting,0.49,0.65,0.3185,MASINT,Kinetic,14,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,prototype_demo,64,3
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,OSINT,Kinetic,7,,,,unfavorable,,,GovLab,fail,LM,DARPA,proj-13,13,Navy,POC-User,feasibility,64,2
Title10,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,19,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,64,4
Title50,,Space,0.75,External,funding,0.343,0.21,0.07203,GEOINT,NonKinetic,18,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,functional_test,64,6
Title10,,Cyber,1.0,UFR,funding,0.343,0.28,0.09604,HUMINT,Kinetic,11,,,,favorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,64,4
Title10,,EW,0.75,Partner_CoDev,funding,0.343,0.223125,0.076532,MASINT,Kinetic,10,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,functional_test,64,6
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,OSINT,NonKinetic,53,,,,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,64,3
Title10,,EW,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,Kinetic,51,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,64,2
Title50,,Maritime,0.75,ProgramBase,funding,0.343,0.2625,0.090037,MASINT,Kinetic,31,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,64,6
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,NonKinetic,52,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,64,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,9,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,prototype_demo,64,3
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,3,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,prototype_demo,64,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,33,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,64,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,41,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,64,4
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,51,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,64,2
Title50,Commercial,Space,,UFR,contracting,0.49,0.6,0.294,OSINT,NonKinetic,63,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,64,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,26,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,64,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,51,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,64,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,60,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,64,4
Title10,Commercial,Maritime,,Partner,contracting,0.49,0.6,0.294,HUMINT,NonKinetic,2,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,vulnerability_test,64,6
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,44,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,64,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,49,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,64,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,44,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,65,3
Title50,,Cyber,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,NonKinetic,37,,,,favorable_with_caveats,,,GovContractor,fail,None,PEO C4I,proj-1,1,Air Force,POC-User,feasibility,65,3
Title50,GovLab,Land,,Partner,contracting,0.49,0.6,0.294,MASINT,NonKinetic,53,,,,favorable,,,GovLab,fail,SAIC,DARPA,proj-3,3,Navy,POC-User,functional_test,65,4
Title50,GovContractor,ISR,,Partner,contracting,0.49,0.65,0.3185,SIGINT,Kinetic,44,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-4,4,Air Force,CCMD,feasibility,65,4
Title10,,Air,1.0,Partner,funding,0.343,0.3,0.1029,HUMINT,NonKinetic,42,,,,favorable,,,GovLab,fail,None,DARPA,proj-5,5,USMC,Service HQ,feasibility,65,3
Title10,,Land,1.0,UFR,funding,0.343,0.28,0.09604,HUMINT,NonKinetic,18,,,,unfavorable,,,GovContractor,fail,SAIC,DEVCOM,proj-6,6,Space Force,Agency,feasibility,65,4
Title10,,Space,0.75,External,funding,0.343,0.21,0.07203,GEOINT,NonKinetic,23,,,,favorable,,,GovLab,fail,LM,PEO C4I,proj-8,8,Space Force,POC-User,functional_test,65,4
Title10,,Cyber,1.0,ProgramBase,funding,0.343,0.4,0.1372,MASINT,NonKinetic,39,,,,unfavorable,,,Commercial,fail,None,AFLCMC,proj-9,9,Army,Service HQ,feasibility,65,3
Title10,,ISR,1.0,External,funding,0.343,0.32,0.10976,GEOINT,NonKinetic,45,,,,favorable,,,GovLab,fail,Boeing,PEO C4I,proj-10,10,Air Force,POC-User,feasibility,65,4
Title10,,Air,1.0,External,funding,0.343,0.32,0.10976,MASINT,Kinetic,15,,,,favorable_with_caveats,,,GovContractor,fail,NG,DARPA,proj-11,11,Army,CCMD,prototype_demo,65,3
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,OSINT,Kinetic,8,,,,unfavorable,,,GovLab,fail,LM,DARPA,proj-13,13,Navy,POC-User,feasibility,65,2
Title10,GovContractor,Cyber,,POM,contracting,0.49,0.65,0.3185,GEOINT,Kinetic,20,,,,favorable_with_caveats,,,GovContractor,fail,Leidos,AFLCMC,proj-14,14,Space Force,Agency,feasibility,65,4
Title50,,Space,0.75,External,funding,0.343,0.21,0.07203,GEOINT,NonKinetic,19,,,,favorable,,,Commercial,fail,Leidos,NRL,proj-15,15,Space Force,Service HQ,functional_test,65,6
Title10,,Cyber,1.0,UFR,funding,0.343,0.28,0.09604,HUMINT,Kinetic,12,,,,favorable,,,Commercial,fail,NG,NAVWAR,proj-16,16,IC,Agency,feasibility,65,4
Title10,,EW,0.75,Partner_CoDev,funding,0.343,0.223125,0.076532,MASINT,Kinetic,11,,,,favorable,,,GovLab,fail,Leidos,PEO C4I,proj-17,17,Army,CCMD,functional_test,65,6
Title50,,Maritime,1.0,External,funding,0.343,0.32,0.10976,OSINT,NonKinetic,54,,,,favorable_with_caveats,,,Commercial,fail,Leidos,AFLCMC,proj-18,18,USMC,Agency,feasibility,65,3
Title10,,EW,1.0,UFR,funding,0.343,0.28,0.09604,SIGINT,Kinetic,52,,,,favorable,,,GovLab,fail,LM,DEVCOM,proj-19,19,Army,Service HQ,feasibility,65,2
Title50,GovLab,Maritime,,ProgramBase,contracting,0.49,0.6,0.294,MASINT,Kinetic,32,,,,favorable,,,GovLab,fail,Boeing,DARPA,proj-20,20,IC,Agency,functional_test,65,6
Title10,,EW,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,MASINT,NonKinetic,53,,,,favorable,,,GovLab,fail,None,NAVWAR,proj-21,21,IC,CCMD,feasibility,65,2
Title10,,Maritime,1.0,POM,funding,0.343,0.36,0.12348,MASINT,NonKinetic,10,,,,favorable_with_caveats,,,Commercial,fail,LM,NAVWAR,proj-24,24,USMC,POC-User,prototype_demo,65,3
Title10,,Space,1.0,POM,funding,0.343,0.36,0.12348,GEOINT,Kinetic,4,,,,favorable_with_caveats,,,GovLab,fail,Leidos,DARPA,proj-25,25,Space Force,POC-User,prototype_demo,65,3
Title10,,Air,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,34,,,,favorable_with_caveats,,,GovContractor,fail,LM,NRL,proj-26,26,IC,CCMD,feasibility,65,4
Title10,,ISR,0.75,Partner,funding,0.343,0.196875,0.067528,GEOINT,Kinetic,42,,,,favorable_with_caveats,,,GovLab,fail,Leidos,NAVWAR,proj-27,27,Space Force,Agency,functional_test,65,4
Title50,,Land,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,Kinetic,52,,,,favorable_with_caveats,,,GovLab,fail,NG,DARPA,proj-29,29,Space Force,CCMD,feasibility,65,2
Title50,,Space,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,Kinetic,22,,,,favorable_with_caveats,,,GovLab,fail,LM,NAVWAR,proj-30,30,IC,Agency,feasibility,65,4
Title50,Commercial,Space,,UFR,contracting,0.49,0.6,0.294,OSINT,NonKinetic,64,,,,favorable_with_caveats,,,Commercial,fail,Boeing,NRL,proj-31,31,Space Force,CCMD,feasibility,65,3
Title10,,Maritime,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,27,,,,favorable_with_caveats,,,GovContractor,fail,NG,NRL,proj-32,32,Space Force,Service HQ,prototype_demo,65,5
Title50,,ISR,1.0,Partner_CoDev,funding,0.343,0.34,0.11662,SIGINT,NonKinetic,52,,,,favorable,,,GovContractor,fail,None,DEVCOM,proj-33,33,USMC,CCMD,feasibility,65,4
Title50,,Air,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,NonKinetic,61,,,,favorable,,,GovContractor,fail,SAIC,NRL,proj-34,34,USMC,POC-User,feasibility,65,4
Title10,,Maritime,0.75,Partner,funding,0.343,0.196875,0.067528,HUMINT,NonKinetic,3,,,,favorable,,,Commercial,fail,SAIC,NAVWAR,proj-37,37,Space Force,POC-User,vulnerability_test,65,6
Title10,,EW,1.0,POM,funding,0.343,0.36,0.12348,SIGINT,Kinetic,45,,,,favorable,,,Commercial,fail,NG,PEO C4I,proj-38,38,Army,CCMD,feasibility,65,2
Title50,,Space,1.0,UFR,funding,0.343,0.28,0.09604,MASINT,NonKinetic,50,,,,unfavorable,,,Commercial,fail,Boeing,DEVCOM,proj-39,39,IC,Agency,feasibility,65,2
Title50,,Cyber,1.0,Partner,funding,0.343,0.3,0.1029,GEOINT,NonKinetic,45,,,,favorable_with_caveats,,,Commercial,fail,None,DARPA,proj-0,0,Air Force,Service HQ,prototype_demo,66,3
