adoption_align_mult,adoption_base_vote,adoption_portfolio_mult,adoption_status_mult,authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.04,0.4,1.0,0.23625,0.102054,1.0,1.18,2,1.0,0.88,,ISR,NonKinetic,2,,,,favorable,,,,GovContractor,fail,Leidos,NRL,AF_BA3_001,16,Air Force,Agency,functional_test,33,5
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.44,0.4,1.0,0.2625,0.157006,1.0,1.18,22,1.0,0.88,,ISR,Kinetic,22,,,,unfavorable,,,,GovLab,fail,NG,AFLCMC,AF_BA4_001,17,Air Force,CCMD,functional_test,33,3
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.12,0.4,1.0,0.18375,0.085481,1.0,1.18,6,1.0,0.88,,ISR,Kinetic,6,,,,favorable,,,,GovLab,fail,None,AFLCMC,AF_BA5_001,18,Air Force,Agency,operational_test,33,3
,,,,MFP11,,Strike,0.0,0.75,External,funding,,,1.0,,,1.32,0.4,1.0,0.21,0.104671,1.0,1.18,16,1.0,0.8,,ISR,Kinetic,16,,,,favorable,,,,GovContractor,fail,SAIC,AFLCMC,SOCOM_BA3_001,19,SOCOM,CCMD,vulnerability_test,33,5
,,,,MFP11,,ISR,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.34,0.4,1.0,0.223125,0.112898,1.0,1.18,17,1.0,0.8,,MultiINT,Kinetic,17,,,,favorable_with_caveats,,,,GovLab,fail,LM,NRL,SOCOM_BA4_001,20,SOCOM,CCMD,functional_test,33,2
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.48,0.4,1.0,0.196875,0.110023,1.0,1.18,24,1.0,0.8,,ISR,NonKinetic,24,,,,favorable,,,,GovLab,fail,LM,PEO C4I,SOCOM_BA5_001,21,SOCOM,Agency,vulnerability_test,33,3
,,,,Title10;Title50,,CBRNE,0.0,1.0,POM,funding,,,1.0,,,1.1,0.4,1.0,0.36,0.164483,1.0,1.18,5,1.0,0.88,,CBRNE,Kinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DARPA,DTRA_BA2_001,22,DTRA,POC-User,prototype_demo,33,3
,,,,Title10;Title50,,Sensors,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.64,0.4,1.0,0.66,0.313896,1.0,,32,1.0,,1.0,CBRNE,Kinetic,32,,,,favorable,favorable,,,Commercial,fail,NG,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,33,4
,,,,Title10,,Medical,0.0,1.0,External,funding,,,1.0,,,1.2,0.4,1.0,0.32,0.159498,1.0,1.18,10,1.0,0.88,,Medical,NonKinetic,10,,,,favorable,,,,GovLab,fail,NG,DEVCOM,DHA_BA2_001,26,DHA,Agency,feasibility,33,3
,,,,Title10,,AI_ML,0.0,1.0,External,funding,,,1.0,,,1.52,0.4,1.0,0.32,0.202031,1.0,1.18,26,1.0,0.88,,NA,NonKinetic,26,,,,favorable,,,,Commercial,fail,SAIC,DARPA,DIU_BA3_001,28,DIU,CCMD,prototype_demo,33,3
,,,,MIP,GovContractor,ISR,,,POM,contracting,0.0,,1.0,,1.0,1.58,0.4,,0.65,0.4108,,,29,1.0,,,MultiINT,NonKinetic,29,,,,favorable,,,,GovContractor,fail,NG,DEVCOM,MIP_SENS_001,29,Defense Intel,POC-User,functional_test,33,4
,,,,Title10,Commercial,Air_Dominance,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.02,0.4655,,0.6,0.284886,,,1,1.0,,,ISR,Kinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,ARMY_BA3_002,30,Army,POC-User,prototype_demo,33,2
,,,,Title10,,EW,0.0,0.75,Partner,funding,,,1.0,,,1.6,0.4,1.0,0.196875,0.130838,1.0,1.18,30,1.0,0.88,,SIGINT,NonKinetic,30,,,,favorable,,,,GovContractor,fail,Boeing,NAVWAR,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,33,2
,,,,Title10,,Test_Ranges,0.0,0.75,External,funding,,,1.0,,,1.26,0.4,1.0,0.21,0.109904,1.0,1.18,13,1.0,0.88,,NA,Kinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,LM,DEVCOM,ARMY_BA6_001,33,Army,POC-User,operational_test,33,4
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.179436,1.0,1.18,4,1.0,0.88,,NA,NonKinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,NAVY_BA2_002,34,Navy,POC-User,feasibility,33,4
,,,,Title10,GovLab,Sensors,,,Partner_CoDev,test,0.0,,1.0,,1.0,1.1,0.4,,0.6,0.264,,,5,1.0,,,ISR,Kinetic,5,,,,unfavorable,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA3_002,35,Navy,POC-User,prototype_demo,33,3
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.2625,0.143922,1.0,1.18,16,1.0,0.88,,ISR,Kinetic,16,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,NAVY_BA4_002,36,Navy,CCMD,vulnerability_test,33,5
,,,,Title10,,C2_JADC2,0.0,0.75,POM,attempt,,,1.0,,,1.32,0.4,1.0,0.2625,0.143922,1.0,1.18,16,1.0,0.88,,ISR,Kinetic,,,,,unfavorable,,,,GovContractor,start,None,PEO C4I,NAVY_BA5_001,37,Navy,CCMD,,33,2
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.0,0.4,1.0,0.23625,0.098129,1.0,1.18,0,1.0,0.88,,ISR,Kinetic,0,,,,unfavorable,,,,GovContractor,fail,None,PEO C4I,NAVY_BA5_001,37,Navy,CCMD,vulnerability_test,33,2
,,,,Title10,,Air_Dominance,0.0,1.0,External,funding,,,1.0,,,1.08,0.4,1.0,0.32,0.143548,1.0,1.18,4,1.0,0.88,,NA,Kinetic,4,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,PEO C4I,AF_BA2_002,38,Air Force,POC-User,feasibility,33,4
,,,,Title10,,Sensors,,,Partner_CoDev,test,0.0,1.0,1.0,0.725,,1.62,0.4,1.0,0.63,0.295974,1.0,,31,1.0,,1.0,ISR,Kinetic,31,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,NG,AFLCMC,AF_BA3_002,39,Air Force,CCMD,prototype_demo,33,4
,,,,Title10,GovLab,Microelectronics,,,POM,contracting,0.0,,1.0,,1.0,1.06,0.4,,0.6,0.2544,,,3,1.0,,,NA,NonKinetic,3,,,,favorable,,,,GovLab,fail,None,AFLCMC,0602702E,0,DARPA,Service HQ,prototype_demo,34,5
,,,,Title10,,C2_JADC2,0.0,1.0,POM,funding,,,1.0,,,1.2,0.4,1.0,0.36,0.179436,1.0,1.18,10,1.0,0.88,,ISR,NonKinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,0603766E,1,DARPA,Agency,prototype_demo,34,4
,,,,Title10,,Foundational_Science,0.0,1.0,UFR,funding,,,1.0,,,1.1,0.4,1.0,0.28,0.127931,1.0,1.18,5,1.0,0.88,,NA,NonKinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OUSD_SCI_001,3,OUSD(R&E),Agency,feasibility,34,4
,,,,Title10,,Strike,0.0,0.75,Partner,funding,,,1.0,,,1.18,0.4,1.0,0.196875,0.096493,1.0,1.18,9,1.0,0.88,,ISR,NonKinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,0603892C,4,MDA,Agency,functional_test,34,4
,,,,Title10,,Missile_Defense,0.0,0.75,ProgramBase,funding,,,1.0,,,1.54,0.4,1.0,0.2625,0.033582,1.0,1.18,27,0.2,0.88,,ISR,NonKinetic,27,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,NAVWAR,0603888C,5,MDA,Service HQ,vulnerability_test,34,7
,,,,Title10,,Sensors,0.0,1.0,POM,funding,,,1.0,,,1.36,0.4,1.0,0.36,0.20336,1.0,1.18,18,1.0,0.88,,ISR,Kinetic,18,,,,favorable_with_caveats,,,,GovLab,fail,NG,DEVCOM,MDA_HYP_001,6,MDA,Service HQ,prototype_demo,34,2
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.4,0.202696,1.0,1.18,11,1.0,0.88,,NA,NonKinetic,11,,,,unfavorable,,,,Commercial,fail,SAIC,DARPA,ARMY_BA2_001,7,Army,Agency,feasibility,34,4
,,,,Title10,,Land_Warfare,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.24,0.4,1.0,0.34,0.175116,1.0,1.18,12,1.0,0.88,,ISR,Kinetic,12,,,,unfavorable,,,,GovLab,fail,Leidos,NAVWAR,ARMY_BA3_001,8,Army,CCMD,prototype_demo,34,3
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.2625,0.1352,1.0,1.18,12,1.0,0.88,,ISR,Kinetic,12,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA4_001,9,Army,Agency,functional_test,34,3
,,,,Title10,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.44,0.4,1.0,0.223125,0.133455,1.0,1.18,22,1.0,0.88,,ISR,NonKinetic,22,,,,favorable,,,,GovLab,fail,SAIC,AFLCMC,ARMY_BA5_001,10,Army,Agency,vulnerability_test,34,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,External,funding,,,1.0,,,1.14,0.4,1.0,0.32,0.151523,1.0,1.18,7,1.0,0.88,,NA,NonKinetic,7,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,NAVY_BA2_001,11,Navy,POC-User,feasibility,34,2
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.02,0.4,1.0,0.223125,0.094531,1.0,1.18,1,1.0,0.88,,SIGINT,Kinetic,1,,,,unfavorable,,,,GovContractor,fail,NG,DEVCOM,NAVY_BA4_001,13,Navy,Service HQ,functional_test,34,4
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.06,0.4,1.0,0.23625,0.104017,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,3,,,,favorable,,,,GovContractor,fail,Leidos,NRL,AF_BA3_001,16,Air Force,Agency,functional_test,34,5
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.46,0.4,1.0,0.2625,0.159187,1.0,1.18,23,1.0,0.88,,ISR,Kinetic,23,,,,unfavorable,,,,GovLab,fail,NG,AFLCMC,AF_BA4_001,17,Air Force,CCMD,functional_test,34,3
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.14,0.4,1.0,0.18375,0.087008,1.0,1.18,7,1.0,0.88,,ISR,Kinetic,7,,,,favorable,,,,GovLab,fail,None,AFLCMC,AF_BA5_001,18,Air Force,Agency,operational_test,34,3
,,,,MFP11,,Strike,0.0,0.75,External,funding,,,1.0,,,1.34,0.4,1.0,0.21,0.106257,1.0,1.18,17,1.0,0.8,,ISR,Kinetic,17,,,,favorable,,,,GovContractor,fail,SAIC,AFLCMC,SOCOM_BA3_001,19,SOCOM,CCMD,vulnerability_test,34,5
,,,,MFP11,,ISR,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.36,0.4,1.0,0.223125,0.114583,1.0,1.18,18,1.0,0.8,,MultiINT,Kinetic,18,,,,favorable_with_caveats,,,,GovLab,fail,LM,NRL,SOCOM_BA4_001,20,SOCOM,CCMD,functional_test,34,2
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.5,0.4,1.0,0.196875,0.11151,1.0,1.18,25,1.0,0.8,,ISR,NonKinetic,25,,,,favorable,,,,GovLab,fail,LM,PEO C4I,SOCOM_BA5_001,21,SOCOM,Agency,vulnerability_test,34,3
,,,,Title10;Title50,,CBRNE,0.0,1.0,POM,funding,,,1.0,,,1.12,0.4,1.0,0.36,0.167473,1.0,1.18,6,1.0,0.88,,CBRNE,Kinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DARPA,DTRA_BA2_001,22,DTRA,POC-User,prototype_demo,34,3
,,,,Title10;Title50,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.66,0.4,1.0,0.4,0.275799,1.0,1.18,33,1.0,0.88,,CBRNE,Kinetic,33,,,,favorable,,,,Commercial,fail,NG,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,34,4
,,,,Title10,,Medical,0.0,1.0,External,funding,,,1.0,,,1.22,0.4,1.0,0.32,0.162157,1.0,1.18,11,1.0,0.88,,Medical,NonKinetic,11,,,,favorable,,,,GovLab,fail,NG,DEVCOM,DHA_BA2_001,26,DHA,Agency,feasibility,34,3
,,,,Title10,Commercial,AI_ML,,,External,contracting,0.0,,1.0,,1.0,1.54,0.4,,0.6,0.3696,,,27,1.0,,,NA,NonKinetic,27,,,,favorable,,,,Commercial,fail,SAIC,DARPA,DIU_BA3_001,28,DIU,CCMD,prototype_demo,34,3
,,,,MIP,,ISR,0.0,0.75,POM,funding,,,1.0,,,1.6,0.4,1.0,0.23625,0.142733,1.0,1.18,30,1.0,0.8,,MultiINT,NonKinetic,30,,,,favorable,,,,GovContractor,fail,NG,DEVCOM,MIP_SENS_001,29,Defense Intel,POC-User,functional_test,34,4
,,,,Title10,,Air_Dominance,,,ProgramBase,test,0.0,1.0,1.0,0.725,,1.04,0.4,1.0,0.6,0.18096,1.0,,2,1.0,,1.0,ISR,Kinetic,2,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,NG,DARPA,ARMY_BA3_002,30,Army,POC-User,prototype_demo,34,2
,,,,Title10,,EW,0.0,0.75,Partner,funding,,,1.0,,,1.62,0.4,1.0,0.196875,0.132474,1.0,1.18,31,1.0,0.88,,SIGINT,NonKinetic,31,,,,favorable,,,,GovContractor,fail,Boeing,NAVWAR,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,34,2
,,,,Title10,,Test_Ranges,,,External,test,0.0,1.0,1.0,0.8,,1.28,0.4,1.0,0.48,0.196608,1.0,,14,1.0,,1.0,NA,Kinetic,14,,,,favorable_with_caveats,favorable_with_caveats,,,Commercial,fail,LM,DEVCOM,ARMY_BA6_001,33,Army,POC-User,operational_test,34,4
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.4,0.182758,1.0,1.18,5,1.0,0.88,,NA,NonKinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,NAVY_BA2_002,34,Navy,POC-User,feasibility,34,4
,,,,Title10,GovLab,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.12,0.4,,0.6,0.2688,,,6,1.0,,,ISR,Kinetic,6,,,,unfavorable,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA3_002,35,Navy,POC-User,prototype_demo,34,3
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.34,0.4,1.0,0.2625,0.146103,1.0,1.18,17,1.0,0.88,,ISR,Kinetic,17,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,NAVY_BA4_002,36,Navy,CCMD,vulnerability_test,34,5
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.02,0.4,1.0,0.23625,0.100091,1.0,1.18,1,1.0,0.88,,ISR,Kinetic,1,,,,unfavorable,,,,GovContractor,fail,None,PEO C4I,NAVY_BA5_001,37,Navy,CCMD,vulnerability_test,34,2
,,,,Title10,,Air_Dominance,0.0,1.0,External,funding,,,1.0,,,1.1,0.4,1.0,0.32,0.146207,1.0,1.18,5,1.0,0.88,,NA,Kinetic,5,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,PEO C4I,AF_BA2_002,38,Air Force,POC-User,feasibility,34,4
,,,,Title10,,Sensors,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.64,0.4,1.0,0.34,0.231605,1.0,1.18,32,1.0,0.88,,ISR,Kinetic,32,,,,favorable_with_caveats,,,,GovLab,fail,NG,AFLCMC,AF_BA3_002,39,Air Force,CCMD,prototype_demo,34,4
,,,,Title10,GovLab,Microelectronics,,,POM,contracting,0.0,,1.0,,1.0,1.08,0.4,,0.6,0.2592,,,4,1.0,,,NA,NonKinetic,4,,,,favorable,,,,GovLab,fail,None,AFLCMC,0602702E,0,DARPA,Service HQ,prototype_demo,35,5
,,,,Title10,,C2_JADC2,0.0,1.0,POM,funding,,,1.0,,,1.22,0.4,1.0,0.36,0.182426,1.0,1.18,11,1.0,0.88,,ISR,NonKinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,0603766E,1,DARPA,Agency,prototype_demo,35,4
,,,,Title10,,Foundational_Science,0.0,1.0,UFR,funding,,,1.0,,,1.12,0.4,1.0,0.28,0.130257,1.0,1.18,6,1.0,0.88,,NA,NonKinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,NG,DEVCOM,OUSD_SCI_001,3,OUSD(R&E),Agency,feasibility,35,4
,,,,Title10,,Strike,0.0,0.75,Partner,funding,,,1.0,,,1.2,0.4,1.0,0.196875,0.098129,1.0,1.18,10,1.0,0.88,,ISR,NonKinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,0603892C,4,MDA,Agency,functional_test,35,4
,,,,Title10,,Missile_Defense,0.0,0.75,ProgramBase,funding,,,1.0,,,1.56,0.4,1.0,0.2625,0.034018,1.0,1.18,28,0.2,0.88,,ISR,NonKinetic,28,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,NAVWAR,0603888C,5,MDA,Service HQ,vulnerability_test,35,7
,,,,Title10,,Sensors,0.0,1.0,POM,funding,,,1.0,,,1.38,0.4,1.0,0.36,0.206351,1.0,1.18,19,1.0,0.88,,ISR,Kinetic,19,,,,favorable_with_caveats,,,,GovLab,fail,NG,DEVCOM,MDA_HYP_001,6,MDA,Service HQ,prototype_demo,35,2
,,,,Title10,,Foundational_Science,0.0,1.0,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.4,0.206019,1.0,1.18,12,1.0,0.88,,NA,NonKinetic,12,,,,unfavorable,,,,Commercial,fail,SAIC,DARPA,ARMY_BA2_001,7,Army,Agency,feasibility,35,4
,,,,Title10,,Land_Warfare,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.26,0.4,1.0,0.34,0.17794,1.0,1.18,13,1.0,0.88,,ISR,Kinetic,13,,,,unfavorable,,,,GovLab,fail,Leidos,NAVWAR,ARMY_BA3_001,8,Army,CCMD,prototype_demo,35,3
,,,,Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.26,0.4,1.0,0.2625,0.13738,1.0,1.18,13,1.0,0.88,,ISR,Kinetic,13,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA4_001,9,Army,Agency,functional_test,35,3
,,,,Title10,,C2_JADC2,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.46,0.4,1.0,0.223125,0.135309,1.0,1.18,23,1.0,0.88,,ISR,NonKinetic,23,,,,favorable,,,,GovLab,fail,SAIC,AFLCMC,ARMY_BA5_001,10,Army,Agency,vulnerability_test,35,4
,,,,Title10,,Maritime_Warfare,0.0,1.0,External,funding,,,1.0,,,1.16,0.4,1.0,0.32,0.154182,1.0,1.18,8,1.0,0.88,,NA,NonKinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,NAVY_BA2_001,11,Navy,POC-User,feasibility,35,2
,,,,Title10,,EW,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.04,0.4,1.0,0.223125,0.096384,1.0,1.18,2,1.0,0.88,,SIGINT,Kinetic,2,,,,unfavorable,,,,GovContractor,fail,NG,DEVCOM,NAVY_BA4_001,13,Navy,Service HQ,functional_test,35,4
,,,,Title10,,Air_Dominance,0.0,0.75,POM,attempt,,,1.0,,,1.04,0.4,1.0,0.223125,0.096384,1.0,1.18,2,1.0,0.88,,NA,NonKinetic,,,,,unfavorable,,,,GovLab,start,NG,DARPA,AF_BA2_001,15,Air Force,CCMD,,35,2
,,,,Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.0,0.4,1.0,0.36,0.14953,1.0,1.18,0,1.0,0.88,,NA,NonKinetic,0,,,,unfavorable,,,,GovLab,fail,NG,DARPA,AF_BA2_001,15,Air Force,CCMD,feasibility,35,2
,,,,Title10,,Autonomy_UxS,0.0,0.75,POM,funding,,,1.0,,,1.08,0.4,1.0,0.23625,0.105979,1.0,1.18,4,1.0,0.88,,ISR,NonKinetic,4,,,,favorable,,,,GovContractor,fail,Leidos,NRL,AF_BA3_001,16,Air Force,Agency,functional_test,35,5
,,,,Title10,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.48,0.4,1.0,0.2625,0.161367,1.0,1.18,24,1.0,0.88,,ISR,Kinetic,24,,,,unfavorable,,,,GovLab,fail,NG,AFLCMC,AF_BA4_001,17,Air Force,CCMD,functional_test,35,3
,,,,Title10,,C2_JADC2,0.0,0.75,UFR,funding,,,1.0,,,1.16,0.4,1.0,0.18375,0.088534,1.0,1.18,8,1.0,0.88,,ISR,Kinetic,8,,,,favorable,,,,GovLab,fail,None,AFLCMC,AF_BA5_001,18,Air Force,Agency,operational_test,35,3
,,,,MFP11,,Strike,0.0,0.75,External,funding,,,1.0,,,1.36,0.4,1.0,0.21,0.107843,1.0,1.18,18,1.0,0.8,,ISR,Kinetic,18,,,,favorable,,,,GovContractor,fail,SAIC,AFLCMC,SOCOM_BA3_001,19,SOCOM,CCMD,vulnerability_test,35,5
,,,,MFP11,,ISR,0.0,0.75,Partner_CoDev,funding,,,1.0,,,1.38,0.4,1.0,0.223125,0.116268,1.0,1.18,19,1.0,0.8,,MultiINT,Kinetic,19,,,,favorable_with_caveats,,,,GovLab,fail,LM,NRL,SOCOM_BA4_001,20,SOCOM,CCMD,functional_test,35,2
,,,,MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.52,0.4,1.0,0.196875,0.112997,1.0,1.18,26,1.0,0.8,,ISR,NonKinetic,26,,,,favorable,,,,GovLab,fail,LM,PEO C4I,SOCOM_BA5_001,21,SOCOM,Agency,vulnerability_test,35,3
,,,,Title10;Title50,,CBRNE,0.0,1.0,POM,funding,,,1.0,,,1.14,0.4,1.0,0.36,0.170464,1.0,1.18,7,1.0,0.88,,CBRNE,Kinetic,7,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DARPA,DTRA_BA2_001,22,DTRA,POC-User,prototype_demo,35,3
,,,,Title10;Title50,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.68,0.4,1.0,0.4,0.279122,1.0,1.18,34,1.0,0.88,,CBRNE,Kinetic,34,,,,favorable,,,,Commercial,fail,NG,AFLCMC,DTRA_BA3_001,23,DTRA,Service HQ,prototype_demo,35,4
,,,,Title10,,Medical,0.0,1.0,External,funding,,,1.0,,,1.24,0.4,1.0,0.32,0.164815,1.0,1.18,12,1.0,0.88,,Medical,NonKinetic,12,,,,favorable,,,,GovLab,fail,NG,DEVCOM,DHA_BA2_001,26,DHA,Agency,feasibility,35,3
,,,,Title10,,AI_ML,0.0,1.0,External,funding,,,1.0,,,1.56,0.4,1.0,0.32,0.207348,1.0,1.18,28,1.0,0.88,,NA,NonKinetic,28,,,,favorable,,,,Commercial,fail,SAIC,DARPA,DIU_BA3_001,28,DIU,CCMD,prototype_demo,35,3
,,,,MIP,,ISR,0.0,0.75,POM,funding,,,1.0,,,1.62,0.4,1.0,0.23625,0.144517,1.0,1.18,31,1.0,0.8,,MultiINT,NonKinetic,31,,,,favorable,,,,GovContractor,fail,NG,DEVCOM,MIP_SENS_001,29,Defense Intel,POC-User,functional_test,35,4
,,,,Title10,Commercial,Air_Dominance,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.06,0.4165,,0.6,0.264894,,,3,1.0,,,ISR,Kinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,ARMY_BA3_002,30,Army,POC-User,prototype_demo,35,2
,,,,Title10,,EW,0.0,0.75,Partner,funding,,,1.0,,,1.64,0.4,1.0,0.196875,0.134109,1.0,1.18,32,1.0,0.88,,SIGINT,NonKinetic,32,,,,favorable,,,,GovContractor,fail,Boeing,NAVWAR,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,35,2
,,,,Title10,,Test_Ranges,0.0,0.75,External,funding,,,1.0,,,1.3,0.4,1.0,0.21,0.113393,1.0,1.18,15,1.0,0.88,,NA,Kinetic,15,,,,favorable_with_caveats,,,,Commercial,fail,LM,DEVCOM,ARMY_BA6_001,33,Army,POC-User,operational_test,35,4
,,,,Title10,,Foundational_Science,,,ProgramBase,test,0.0,1.0,1.0,0.675,,1.12,0.4,1.0,0.73,0.220752,1.0,,6,1.0,,1.0,NA,NonKinetic,6,,,,favorable_with_caveats,favorable_with_caveats,,,GovContractor,fail,None,NRL,NAVY_BA2_002,34,Navy,POC-User,feasibility,35,4
,,,,Title10,,Sensors,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.14,0.4,1.0,0.34,0.160994,1.0,1.18,7,1.0,0.88,,ISR,Kinetic,7,,,,unfavorable,,,,GovLab,fail,Leidos,AFLCMC,NAVY_BA3_002,35,Navy,POC-User,prototype_demo,35,3
,,,,Title10,GovLab,Air_Dominance,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.36,0.4,,0.6,0.3264,,,18,1.0,,,ISR,Kinetic,18,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,NAVY_BA4_002,36,Navy,CCMD,vulnerability_test,35,5
,,,,Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.04,0.4,1.0,0.23625,0.102054,1.0,1.18,2,1.0,0.88,,ISR,Kinetic,2,,,,unfavorable,,,,GovContractor,fail,None,PEO C4I,NAVY_BA5_001,37,Navy,CCMD,vulnerability_test,35,2
,,,,Title10,,Air_Dominance,0.0,1.0,External,funding,,,1.0,,,1.12,0.4,1.0,0.32,0.148865,1.0,1.18,6,1.0,0.88,,NA,Kinetic,6,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,PEO C4I,AF_BA2_002,38,Air Force,POC-User,feasibility,35,4
,,,,Title10,GovLab,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.66,0.4,,0.6,0.3984,,,33,1.0,,,ISR,Kinetic,33,,,,favorable_with_caveats,,,,GovLab,fail,NG,AFLCMC,AF_BA3_002,39,Air Force,CCMD,prototype_demo,35,4
,,,,Title10,,Microelectronics,0.0,1.0,POM,funding,,,1.0,,,1.1,0.4,1.0,0.36,0.164483,1.0,1.18,5,1.0,0.88,,NA,NonKinetic,5,,,,favorable,,,,GovLab,fail,None,AFLCMC,0602702E,0,DARPA,Service HQ,prototype_demo,36,5
