authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title50,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,21,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DEVCOM,proj-30,30,Air Force,CCMD,feasibility,32,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,5,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,proj-32,32,Air Force,POC-User,feasibility,32,3
Title10,,Air,1.0,Partner,funding,,,0.25725,1.0,0.3,0.06174,1.0,1.0,0.8,SIGINT,Kinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DEVCOM,proj-33,33,USMC,CCMD,feasibility,32,4
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,18,,,,unfavorable,,,,GovContractor,fail,SAIC,DEVCOM,proj-36,36,Air Force,Service HQ,feasibility,32,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,22,,,,favorable,,,,Commercial,fail,SAIC,NRL,proj-37,37,Navy,Agency,feasibility,32,3
Title50,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,6,,,,unfavorable,,,,Commercial,fail,NG,DARPA,proj-38,38,IC,POC-User,feasibility,32,2
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,OSINT,Kinetic,23,,,,favorable,,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,33,2
Title50,,Maritime,1.0,Partner,funding,,,0.29155,1.0,0.3,0.069972,1.0,1.0,0.8,GEOINT,Kinetic,2,,,,unfavorable,,,,GovLab,fail,NG,DEVCOM,proj-1,1,USMC,Agency,feasibility,33,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,OSINT,Kinetic,13,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,proj-2,2,IC,Agency,feasibility,33,2
Title50,,Maritime,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-3,3,Air Force,CCMD,feasibility,33,3
Title50,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,13,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DARPA,proj-5,5,Air Force,POC-User,feasibility,33,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,Kinetic,26,,,,favorable,,,,GovLab,fail,SAIC,NRL,proj-6,6,Space Force,POC-User,feasibility,33,4
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,18,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,proj-7,7,IC,Agency,prototype_demo,33,5
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,NonKinetic,16,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-8,8,Army,Agency,feasibility,33,3
Title50,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,19,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,proj-10,10,Space Force,CCMD,feasibility,33,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,Kinetic,17,,,,unfavorable,,,,GovContractor,fail,LM,DARPA,proj-11,11,USMC,CCMD,feasibility,33,2
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,NonKinetic,26,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,proj-14,14,Air Force,CCMD,feasibility,33,3
Title10,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,7,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,proj-15,15,Army,CCMD,feasibility,33,2
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,GEOINT,NonKinetic,13,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-16,16,USMC,CCMD,feasibility,33,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,31,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,proj-17,17,Army,CCMD,feasibility,33,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,25,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-18,18,IC,CCMD,feasibility,33,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,26,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-19,19,Air Force,CCMD,feasibility,33,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,NonKinetic,21,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-21,21,Navy,CCMD,feasibility,33,4
Title10,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,23,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-24,24,USMC,Service HQ,feasibility,33,4
Title50,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,HUMINT,Kinetic,21,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,proj-25,25,Air Force,POC-User,feasibility,33,4
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,33,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,proj-26,26,Navy,POC-User,feasibility,33,4
Title10,,EW,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,SIGINT,NonKinetic,25,,,,favorable,,,,GovContractor,fail,Boeing,AFLCMC,proj-27,27,IC,Agency,feasibility,33,4
Title10,,Space,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,16,,,,favorable,,,,GovContractor,fail,None,AFLCMC,proj-28,28,Navy,Service HQ,feasibility,33,4
Title50,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,22,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DEVCOM,proj-30,30,Air Force,CCMD,feasibility,33,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,6,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,proj-32,32,Air Force,POC-User,feasibility,33,3
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,SIGINT,Kinetic,6,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DEVCOM,proj-33,33,USMC,CCMD,feasibility,33,4
Title50,,ISR,1.0,ProgramBase,attempt,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,,,,,not_conducted,,,,GovContractor,start,Leidos,AFLCMC,proj-34,34,IC,Service HQ,,33,3
Title50,GovContractor,ISR,,ProgramBase,contracting,,,0.49,,0.65,0.3185,,1.0,,HUMINT,Kinetic,0,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,proj-34,34,IC,Service HQ,feasibility,33,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,19,,,,unfavorable,,,,GovContractor,fail,SAIC,DEVCOM,proj-36,36,Air Force,Service HQ,feasibility,33,4
Title10,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,23,,,,favorable,,,,Commercial,fail,SAIC,NRL,proj-37,37,Navy,Agency,feasibility,33,3
Title50,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,7,,,,unfavorable,,,,Commercial,fail,NG,DARPA,proj-38,38,IC,POC-User,feasibility,33,2
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,OSINT,Kinetic,24,,,,favorable,,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,34,2
Title50,,Maritime,1.0,Partner,funding,,,0.2744,1.0,0.3,0.065856,1.0,1.0,0.8,GEOINT,Kinetic,3,,,,unfavorable,,,,GovLab,fail,NG,DEVCOM,proj-1,1,USMC,Agency,feasibility,34,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,OSINT,Kinetic,14,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,proj-2,2,IC,Agency,feasibility,34,2
Title50,,Maritime,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-3,3,Air Force,CCMD,feasibility,34,3
Title50,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,14,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DARPA,proj-5,5,Air Force,POC-User,feasibility,34,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,Kinetic,27,,,,favorable,,,,GovLab,fail,SAIC,NRL,proj-6,6,Space Force,POC-User,feasibility,34,4
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,19,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,proj-7,7,IC,Agency,prototype_demo,34,5
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,NonKinetic,17,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-8,8,Army,Agency,feasibility,34,3
Title50,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,20,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,proj-10,10,Space Force,CCMD,feasibility,34,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,Kinetic,18,,,,unfavorable,,,,GovContractor,fail,LM,DARPA,proj-11,11,USMC,CCMD,feasibility,34,2
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,NonKinetic,27,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,proj-14,14,Air Force,CCMD,feasibility,34,3
Title10,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,8,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,proj-15,15,Army,CCMD,feasibility,34,2
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,GEOINT,NonKinetic,14,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-16,16,USMC,CCMD,feasibility,34,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,32,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,proj-17,17,Army,CCMD,feasibility,34,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,26,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-18,18,IC,CCMD,feasibility,34,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,27,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-19,19,Air Force,CCMD,feasibility,34,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,NonKinetic,22,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-21,21,Navy,CCMD,feasibility,34,4
Title10,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,24,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-24,24,USMC,Service HQ,feasibility,34,4
Title50,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,HUMINT,Kinetic,22,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,proj-25,25,Air Force,POC-User,feasibility,34,4
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,34,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,proj-26,26,Navy,POC-User,feasibility,34,4
Title10,,EW,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,SIGINT,NonKinetic,26,,,,favorable,,,,GovContractor,fail,Boeing,AFLCMC,proj-27,27,IC,Agency,feasibility,34,4
Title10,GovContractor,Space,,UFR,contracting,,,0.343,,0.65,0.22295,,1.0,,MASINT,NonKinetic,17,,,,favorable,,,,GovContractor,fail,None,AFLCMC,proj-28,28,Navy,Service HQ,feasibility,34,4
Title50,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,23,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DEVCOM,proj-30,30,Air Force,CCMD,feasibility,34,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,7,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,proj-32,32,Air Force,POC-User,feasibility,34,3
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,SIGINT,Kinetic,7,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DEVCOM,proj-33,33,USMC,CCMD,feasibility,34,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.32585,1.0,0.4,0.104272,1.0,1.0,0.8,HUMINT,Kinetic,1,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,proj-34,34,IC,Service HQ,feasibility,34,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,20,,,,unfavorable,,,,GovContractor,fail,SAIC,DEVCOM,proj-36,36,Air Force,Service HQ,feasibility,34,4
Title10,,Land,,ProgramBase,test,1.0,0.5,0.25725,1.0,0.73,0.093896,1.0,1.0,,GEOINT,NonKinetic,24,,,,favorable,favorable,,,Commercial,fail,SAIC,NRL,proj-37,37,Navy,Agency,feasibility,34,3
Title50,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,8,,,,unfavorable,,,,Commercial,fail,NG,DARPA,proj-38,38,IC,POC-User,feasibility,34,2
Title50,GovLab,Cyber,,UFR,contracting,,,0.343,,0.6,0.2058,,1.0,,OSINT,Kinetic,25,,,,favorable,,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,35,2
Title50,,Maritime,1.0,Partner,funding,,,0.25725,1.0,0.3,0.06174,1.0,1.0,0.8,GEOINT,Kinetic,4,,,,unfavorable,,,,GovLab,fail,NG,DEVCOM,proj-1,1,USMC,Agency,feasibility,35,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,OSINT,Kinetic,15,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,proj-2,2,IC,Agency,feasibility,35,2
Title50,,Maritime,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-3,3,Air Force,CCMD,feasibility,35,3
Title50,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,15,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DARPA,proj-5,5,Air Force,POC-User,feasibility,35,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,Kinetic,28,,,,favorable,,,,GovLab,fail,SAIC,NRL,proj-6,6,Space Force,POC-User,feasibility,35,4
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,20,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,proj-7,7,IC,Agency,prototype_demo,35,5
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,NonKinetic,18,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-8,8,Army,Agency,feasibility,35,3
Title50,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,21,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,proj-10,10,Space Force,CCMD,feasibility,35,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,Kinetic,19,,,,unfavorable,,,,GovContractor,fail,LM,DARPA,proj-11,11,USMC,CCMD,feasibility,35,2
Title10,,Air,1.0,POM,attempt,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,,,,,not_conducted,,,,GovLab,start,LM,AFLCMC,proj-13,13,Navy,POC-User,,35,4
Title10,,Air,1.0,POM,funding,,,0.343,1.0,0.36,0.098784,1.0,1.0,0.8,SIGINT,Kinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,LM,AFLCMC,proj-13,13,Navy,POC-User,feasibility,35,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,NonKinetic,28,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,proj-14,14,Air Force,CCMD,feasibility,35,3
Title10,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,9,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,proj-15,15,Army,CCMD,feasibility,35,2
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,GEOINT,NonKinetic,15,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-16,16,USMC,CCMD,feasibility,35,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,33,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,proj-17,17,Army,CCMD,feasibility,35,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,27,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-18,18,IC,CCMD,feasibility,35,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,28,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-19,19,Air Force,CCMD,feasibility,35,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,NonKinetic,23,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-21,21,Navy,CCMD,feasibility,35,4
Title10,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,25,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-24,24,USMC,Service HQ,feasibility,35,4
Title50,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,HUMINT,Kinetic,23,,,,favorable_with_caveats,,,,Commercial,fail,NG,DARPA,proj-25,25,Air Force,POC-User,feasibility,35,4
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,35,,,,favorable,,,,GovContractor,fail,SAIC,NAVWAR,proj-26,26,Navy,POC-User,feasibility,35,4
Title10,,EW,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,SIGINT,NonKinetic,27,,,,favorable,,,,GovContractor,fail,Boeing,AFLCMC,proj-27,27,IC,Agency,feasibility,35,4
Title10,,Space,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,18,,,,favorable,,,,GovContractor,fail,None,AFLCMC,proj-28,28,Navy,Service HQ,feasibility,35,4
Title50,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,24,,,,favorable_with_caveats,,,,GovContractor,fail,NG,DEVCOM,proj-30,30,Air Force,CCMD,feasibility,35,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,8,,,,unfavorable,,,,GovLab,fail,LM,AFLCMC,proj-32,32,Air Force,POC-User,feasibility,35,3
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,SIGINT,Kinetic,8,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DEVCOM,proj-33,33,USMC,CCMD,feasibility,35,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.3087,1.0,0.4,0.098784,1.0,1.0,0.8,HUMINT,Kinetic,2,,,,favorable,,,,GovContractor,fail,Leidos,AFLCMC,proj-34,34,IC,Service HQ,feasibility,35,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,21,,,,unfavorable,,,,GovContractor,fail,SAIC,DEVCOM,proj-36,36,Air Force,Service HQ,feasibility,35,4
Title10,Commercial,Land,,ProgramBase,contracting,,,0.343,,0.6,0.2058,,1.0,,GEOINT,NonKinetic,25,,,,favorable,,,,Commercial,fail,SAIC,NRL,proj-37,37,Navy,Agency,feasibility,35,3
Title50,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,9,,,,unfavorable,,,,Commercial,fail,NG,DARPA,proj-38,38,IC,POC-User,feasibility,35,2
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,OSINT,Kinetic,26,,,,favorable,,,,GovLab,fail,None,PEO C4I,proj-0,0,Space Force,POC-User,feasibility,36,2
Title50,,Maritime,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,Kinetic,5,,,,unfavorable,,,,GovLab,fail,NG,DEVCOM,proj-1,1,USMC,Agency,feasibility,36,2
Title50,,Space,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,OSINT,Kinetic,16,,,,unfavorable,,,,Commercial,fail,SAIC,NAVWAR,proj-2,2,IC,Agency,feasibility,36,2
Title50,,Maritime,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,25,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-3,3,Air Force,CCMD,feasibility,36,3
Title50,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,16,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DARPA,proj-5,5,Air Force,POC-User,feasibility,36,4
Title10,GovLab,Air,,Partner,contracting,,,0.343,,0.6,0.2058,,1.0,,MASINT,Kinetic,29,,,,favorable,,,,GovLab,fail,SAIC,NRL,proj-6,6,Space Force,POC-User,feasibility,36,4
Title50,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,MASINT,Kinetic,21,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,PEO C4I,proj-7,7,IC,Agency,prototype_demo,36,5
Title10,,ISR,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,MASINT,NonKinetic,19,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-8,8,Army,Agency,feasibility,36,3
Title50,,Cyber,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,HUMINT,Kinetic,22,,,,unfavorable,,,,Commercial,fail,SAIC,PEO C4I,proj-10,10,Space Force,CCMD,feasibility,36,4
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,Kinetic,20,,,,unfavorable,,,,GovContractor,fail,LM,DARPA,proj-11,11,USMC,CCMD,feasibility,36,2
Title10,,Air,1.0,POM,funding,,,0.32585,1.0,0.36,0.093845,1.0,1.0,0.8,SIGINT,Kinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,LM,AFLCMC,proj-13,13,Navy,POC-User,feasibility,36,4
Title50,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,NonKinetic,29,,,,favorable_with_caveats,,,,GovContractor,fail,None,AFLCMC,proj-14,14,Air Force,CCMD,feasibility,36,3
Title10,,Maritime,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,Kinetic,10,,,,favorable_with_caveats,,,,GovContractor,fail,LM,DARPA,proj-15,15,Army,CCMD,feasibility,36,2
Title50,,Land,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,GEOINT,NonKinetic,16,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NAVWAR,proj-16,16,USMC,CCMD,feasibility,36,4
Title10,,Air,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,34,,,,favorable_with_caveats,,,,Commercial,fail,NG,NAVWAR,proj-17,17,Army,CCMD,feasibility,36,2
Title50,,Cyber,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,SIGINT,NonKinetic,28,,,,favorable,,,,Commercial,fail,NG,PEO C4I,proj-18,18,IC,CCMD,feasibility,36,4
