authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.4,0.192727,1.0,1.18,8,1.0,0.88,,NA,Kinetic,8,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,AF_BA2_002,38,Air Force,POC-User,feasibility,16,4
Title10,,Sensors,0.0,1.0,POM,funding,,,1.0,,,1.26,0.4,1.0,0.36,0.188407,1.0,1.18,13,1.0,0.88,,ISR,Kinetic,13,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA3_002,39,Air Force,Service HQ,prototype_demo,16,2
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.4,0.19605,1.0,1.18,9,1.0,0.88,,ISR,Kinetic,9,,,,favorable,,,,GovLab,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Agency,prototype_demo,17,3
Title10,,Missile_Defense,0.0,0.75,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.2625,0.133019,1.0,1.18,11,1.0,0.88,,ISR,NonKinetic,11,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,0603888C,5,MDA,CCMD,vulnerability_test,17,4
Title10,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.4,1.0,0.4,0.169467,1.0,1.18,1,1.0,0.88,,ISR,NonKinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,MDA_HYP_001,6,MDA,CCMD,prototype_demo,17,3
Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.2625,0.115574,1.0,1.18,3,1.0,0.88,,ISR,Kinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,None,PEO C4I,ARMY_BA5_001,10,Army,Service HQ,vulnerability_test,17,4
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.2625,0.133019,1.0,1.18,11,1.0,0.88,,SIGINT,NonKinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,NAVY_BA4_001,13,Navy,CCMD,functional_test,17,4
Title10,GovLab,Test_Ranges,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.02,0.4655,,0.6,0.284886,,,1,1.0,,,NA,Kinetic,1,,,,favorable,,,,GovLab,fail,NG,PEO C4I,NAVY_BA6_001,14,Navy,Agency,operational_test,17,4
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.4,0.176113,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,AF_BA3_001,16,Air Force,Service HQ,prototype_demo,17,3
MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.12,0.4,1.0,0.196875,0.083261,1.0,1.18,6,1.0,0.8,,ISR,NonKinetic,6,,,,favorable,,,,GovLab,fail,Leidos,NRL,SOCOM_BA5_001,21,SOCOM,POC-User,vulnerability_test,17,3
Title10;Title50,,CBRNE,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.179436,1.0,1.18,4,1.0,0.88,,CBRNE,Kinetic,4,,,,favorable,,,,Commercial,fail,Leidos,DARPA,DTRA_BA2_001,22,DTRA,Agency,feasibility,17,3
Title10;Title50,,Sensors,0.0,1.0,UFR,funding,,,1.0,,,1.22,0.4,1.0,0.28,0.141887,1.0,1.18,11,1.0,0.88,,CBRNE,Kinetic,11,,,,favorable,,,,GovContractor,fail,None,DEVCOM,DTRA_BA3_001,23,DTRA,POC-User,prototype_demo,17,3
Title10,,Medical,0.0,1.0,POM,funding,,,1.0,,,1.02,0.4,1.0,0.36,0.15252,1.0,1.18,1,1.0,0.88,,Medical,Kinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA2_001,26,DHA,Service HQ,feasibility,17,3
Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.08,0.4,1.0,0.23625,0.105979,1.0,1.18,4,1.0,0.88,,Medical,Kinetic,4,,,,favorable,,,,GovContractor,fail,LM,DARPA,DHA_BA4_001,27,DHA,Service HQ,functional_test,17,3
Title10,,AI_ML,,,POM,test,0.0,1.0,1.0,0.725,,1.14,0.4,1.0,0.58,0.191748,1.0,,7,1.0,,1.0,NA,Kinetic,7,,,,favorable,favorable,,,GovLab,fail,LM,DARPA,DIU_BA3_001,28,DIU,CCMD,functional_test,17,3
Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.2,0.4,1.0,0.2625,0.130838,1.0,1.18,10,1.0,0.88,,ISR,NonKinetic,10,,,,favorable,,,,Commercial,fail,None,DARPA,ARMY_BA4_002,31,Army,POC-User,functional_test,17,2
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.2625,0.117755,1.0,1.18,4,1.0,0.88,,SIGINT,NonKinetic,4,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,ARMY_BA5_002,32,Army,POC-User,operational_test,17,4
Title10,Commercial,Test_Ranges,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.14,0.4,,0.6,0.2736,,,7,1.0,,,NA,Kinetic,7,,,,favorable_with_caveats,,,,Commercial,fail,NG,AFLCMC,ARMY_BA6_001,33,Army,Agency,operational_test,17,3
Title10,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.28,0.4,1.0,0.4,0.212664,1.0,1.18,14,1.0,0.88,,ISR,Kinetic,14,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,NAVY_BA3_002,35,Navy,Agency,prototype_demo,17,2
Title10,Commercial,Air_Dominance,,,POM,contracting,0.0,,1.0,,1.0,1.34,0.4,,0.6,0.3216,,,17,1.0,,,ISR,Kinetic,17,,,,favorable,,,,Commercial,fail,LM,NAVWAR,NAVY_BA4_002,36,Navy,Service HQ,functional_test,17,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.12,0.4,1.0,0.23625,0.109904,1.0,1.18,6,1.0,0.88,,ISR,Kinetic,6,,,,favorable,,,,GovLab,fail,NG,AFLCMC,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,17,2
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.4,0.19605,1.0,1.18,9,1.0,0.88,,NA,Kinetic,9,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,AF_BA2_002,38,Air Force,POC-User,feasibility,17,4
Title10,,Sensors,,,POM,test,0.0,1.0,1.0,0.725,,1.28,0.4,1.0,0.63,0.233856,1.0,,14,1.0,,1.0,ISR,Kinetic,14,,,,favorable,favorable,,,GovLab,fail,None,DEVCOM,AF_BA3_002,39,Air Force,Service HQ,prototype_demo,17,2
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.2,0.4,1.0,0.4,0.199373,1.0,1.18,10,1.0,0.88,,ISR,Kinetic,10,,,,favorable,,,,GovLab,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Agency,prototype_demo,18,3
Title10,,Missile_Defense,0.0,0.75,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.2625,0.1352,1.0,1.18,12,1.0,0.88,,ISR,NonKinetic,12,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,0603888C,5,MDA,CCMD,vulnerability_test,18,4
Title10,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.4,0.17279,1.0,1.18,2,1.0,0.88,,ISR,NonKinetic,2,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,MDA_HYP_001,6,MDA,CCMD,prototype_demo,18,3
Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.2625,0.117755,1.0,1.18,4,1.0,0.88,,ISR,Kinetic,4,,,,favorable_with_caveats,,,,GovContractor,fail,None,PEO C4I,ARMY_BA5_001,10,Army,Service HQ,vulnerability_test,18,4
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.2625,0.1352,1.0,1.18,12,1.0,0.88,,SIGINT,NonKinetic,12,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,NAVY_BA4_001,13,Navy,CCMD,functional_test,18,4
Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.04,0.4,1.0,0.2625,0.113393,1.0,1.18,2,1.0,0.88,,NA,Kinetic,2,,,,favorable,,,,GovLab,fail,NG,PEO C4I,NAVY_BA6_001,14,Navy,Agency,operational_test,18,4
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.4,0.179436,1.0,1.18,4,1.0,0.88,,ISR,NonKinetic,4,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,AF_BA3_001,16,Air Force,Service HQ,prototype_demo,18,3
MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.14,0.4,1.0,0.196875,0.084748,1.0,1.18,7,1.0,0.8,,ISR,NonKinetic,7,,,,favorable,,,,GovLab,fail,Leidos,NRL,SOCOM_BA5_001,21,SOCOM,POC-User,vulnerability_test,18,3
Title10;Title50,,CBRNE,0.0,1.0,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.4,0.182758,1.0,1.18,5,1.0,0.88,,CBRNE,Kinetic,5,,,,favorable,,,,Commercial,fail,Leidos,DARPA,DTRA_BA2_001,22,DTRA,Agency,feasibility,18,3
Title10;Title50,,Sensors,0.0,1.0,UFR,funding,,,1.0,,,1.24,0.4,1.0,0.28,0.144213,1.0,1.18,12,1.0,0.88,,CBRNE,Kinetic,12,,,,favorable,,,,GovContractor,fail,None,DEVCOM,DTRA_BA3_001,23,DTRA,POC-User,prototype_demo,18,3
Title10,,Medical,0.0,1.0,POM,funding,,,1.0,,,1.04,0.4,1.0,0.36,0.155511,1.0,1.18,2,1.0,0.88,,Medical,Kinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA2_001,26,DHA,Service HQ,feasibility,18,3
Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.1,0.4,1.0,0.23625,0.107942,1.0,1.18,5,1.0,0.88,,Medical,Kinetic,5,,,,favorable,,,,GovContractor,fail,LM,DARPA,DHA_BA4_001,27,DHA,Service HQ,functional_test,18,3
Title10,,AI_ML,0.0,0.75,POM,funding,,,1.0,,,1.16,0.4,1.0,0.23625,0.113829,1.0,1.18,8,1.0,0.88,,NA,Kinetic,8,,,,favorable,,,,GovLab,fail,LM,DARPA,DIU_BA3_001,28,DIU,CCMD,functional_test,18,3
MIP,,ISR,0.0,0.75,ProgramBase,attempt,,,1.0,,,1.16,0.4,1.0,0.23625,0.113829,1.0,1.18,8,1.0,0.88,,MultiINT,Kinetic,,,,,not_conducted,,,,GovContractor,start,Leidos,NRL,MIP_SENS_001,29,Defense Intel,Agency,,18,4
MIP,,ISR,0.0,1.0,ProgramBase,funding,,,1.0,,,1.0,0.49,1.0,0.4,0.185024,1.0,1.18,0,1.0,0.8,,MultiINT,Kinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NRL,MIP_SENS_001,29,Defense Intel,Agency,prototype_demo,18,4
Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.2625,0.133019,1.0,1.18,11,1.0,0.88,,ISR,NonKinetic,11,,,,favorable,,,,Commercial,fail,None,DARPA,ARMY_BA4_002,31,Army,POC-User,functional_test,18,2
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,SIGINT,NonKinetic,5,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,ARMY_BA5_002,32,Army,POC-User,operational_test,18,4
Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.2625,0.126477,1.0,1.18,8,1.0,0.88,,NA,Kinetic,8,,,,favorable_with_caveats,,,,Commercial,fail,NG,AFLCMC,ARMY_BA6_001,33,Army,Agency,operational_test,18,3
Title10,GovLab,Sensors,,,ProgramBase,contracting,0.0,,1.0,,1.0,1.3,0.4,,0.6,0.312,,,15,1.0,,,ISR,Kinetic,15,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,NAVY_BA3_002,35,Navy,Agency,prototype_demo,18,2
Title10,Commercial,Air_Dominance,,,POM,contracting,0.0,,1.0,,1.0,1.36,0.4,,0.6,0.3264,,,18,1.0,,,ISR,Kinetic,18,,,,favorable,,,,Commercial,fail,LM,NAVWAR,NAVY_BA4_002,36,Navy,Service HQ,functional_test,18,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.14,0.4,1.0,0.23625,0.111867,1.0,1.18,7,1.0,0.88,,ISR,Kinetic,7,,,,favorable,,,,GovLab,fail,NG,AFLCMC,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,18,2
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.2,0.4,1.0,0.4,0.199373,1.0,1.18,10,1.0,0.88,,NA,Kinetic,10,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,AF_BA2_002,38,Air Force,POC-User,feasibility,18,4
Title10,GovLab,Sensors,,,POM,contracting,0.0,,1.0,,1.0,1.3,0.4,,0.6,0.312,,,15,1.0,,,ISR,Kinetic,15,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA3_002,39,Air Force,Service HQ,prototype_demo,18,2
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.4,0.202696,1.0,1.18,11,1.0,0.88,,ISR,Kinetic,11,,,,favorable,,,,GovLab,fail,LM,AFLCMC,OUSD_MOD_001,2,OUSD(R&E),Agency,prototype_demo,19,3
Title10,,Missile_Defense,0.0,0.75,ProgramBase,funding,,,1.0,,,1.26,0.4,1.0,0.2625,0.13738,1.0,1.18,13,1.0,0.88,,ISR,NonKinetic,13,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,0603888C,5,MDA,CCMD,vulnerability_test,19,4
Title10,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.06,0.4,1.0,0.4,0.176113,1.0,1.18,3,1.0,0.88,,ISR,NonKinetic,3,,,,favorable_with_caveats,,,,GovContractor,fail,LM,AFLCMC,MDA_HYP_001,6,MDA,CCMD,prototype_demo,19,3
Title10,,C2_JADC2,0.0,0.75,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.2625,0.119935,1.0,1.18,5,1.0,0.88,,ISR,Kinetic,5,,,,favorable_with_caveats,,,,GovContractor,fail,None,PEO C4I,ARMY_BA5_001,10,Army,Service HQ,vulnerability_test,19,4
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.26,0.4,1.0,0.2625,0.13738,1.0,1.18,13,1.0,0.88,,SIGINT,NonKinetic,13,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,DEVCOM,NAVY_BA4_001,13,Navy,CCMD,functional_test,19,4
Title10,,Test_Ranges,,,ProgramBase,test,0.0,1.0,1.0,0.8,,1.06,0.4,1.0,0.51,0.172992,1.0,,3,1.0,,1.0,NA,Kinetic,3,,,,favorable,favorable,,,GovLab,fail,NG,PEO C4I,NAVY_BA6_001,14,Navy,Agency,operational_test,19,4
Title10,,Autonomy_UxS,0.0,1.0,ProgramBase,funding,,,1.0,,,1.1,0.4,1.0,0.4,0.182758,1.0,1.18,5,1.0,0.88,,ISR,NonKinetic,5,,,,favorable_with_caveats,,,,GovLab,fail,None,PEO C4I,AF_BA3_001,16,Air Force,Service HQ,prototype_demo,19,3
MFP11,,C2_JADC2,0.0,0.75,Partner,funding,,,1.0,,,1.16,0.4,1.0,0.196875,0.086234,1.0,1.18,8,1.0,0.8,,ISR,NonKinetic,8,,,,favorable,,,,GovLab,fail,Leidos,NRL,SOCOM_BA5_001,21,SOCOM,POC-User,vulnerability_test,19,3
Title10;Title50,,CBRNE,0.0,1.0,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.4,0.186081,1.0,1.18,6,1.0,0.88,,CBRNE,Kinetic,6,,,,favorable,,,,Commercial,fail,Leidos,DARPA,DTRA_BA2_001,22,DTRA,Agency,feasibility,19,3
Title10;Title50,,Sensors,,,UFR,test,0.0,1.0,1.0,0.725,,1.26,0.4,1.0,0.63,0.230202,1.0,,13,1.0,,1.0,CBRNE,Kinetic,13,,,,favorable,favorable,,,GovContractor,pass,None,DEVCOM,DTRA_BA3_001,23,DTRA,POC-User,prototype_demo,19,4
Title10,,Medical,0.0,1.0,POM,funding,,,1.0,,,1.06,0.4,1.0,0.36,0.158501,1.0,1.18,3,1.0,0.88,,Medical,Kinetic,3,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DEVCOM,DHA_BA2_001,26,DHA,Service HQ,feasibility,19,3
Title10,,Medical,0.0,0.75,POM,funding,,,1.0,,,1.12,0.4,1.0,0.23625,0.109904,1.0,1.18,6,1.0,0.88,,Medical,Kinetic,6,,,,favorable,,,,GovContractor,fail,LM,DARPA,DHA_BA4_001,27,DHA,Service HQ,functional_test,19,3
Title10,,AI_ML,0.0,0.75,POM,funding,,,1.0,,,1.18,0.4,1.0,0.23625,0.115792,1.0,1.18,9,1.0,0.88,,NA,Kinetic,9,,,,favorable,,,,GovLab,fail,LM,DARPA,DIU_BA3_001,28,DIU,CCMD,functional_test,19,3
MIP,,ISR,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.442225,1.0,0.4,0.170324,1.0,1.18,1,1.0,0.8,,MultiINT,Kinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,NRL,MIP_SENS_001,29,Defense Intel,Agency,prototype_demo,19,4
Title10,,Air_Dominance,0.0,1.0,POM,attempt,,,1.0,,,1.02,0.442225,1.0,0.4,0.170324,1.0,1.18,1,1.0,0.8,,ISR,Kinetic,,,,,not_conducted,,,,GovContractor,start,SAIC,AFLCMC,ARMY_BA3_002,30,Army,Agency,,19,4
Title10,,Air_Dominance,0.0,1.0,POM,funding,,,1.0,,,1.0,0.4,1.0,0.36,0.14953,1.0,1.18,0,1.0,0.88,,ISR,Kinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,SAIC,AFLCMC,ARMY_BA3_002,30,Army,Agency,prototype_demo,19,4
Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.24,0.4,1.0,0.2625,0.1352,1.0,1.18,12,1.0,0.88,,ISR,NonKinetic,12,,,,favorable,,,,Commercial,fail,None,DARPA,ARMY_BA4_002,31,Army,POC-User,functional_test,19,2
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.12,0.4,1.0,0.2625,0.122116,1.0,1.18,6,1.0,0.88,,SIGINT,NonKinetic,6,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,ARMY_BA5_002,32,Army,POC-User,operational_test,19,4
Title10,,Test_Ranges,0.0,0.75,ProgramBase,funding,,,1.0,,,1.18,0.4,1.0,0.2625,0.128658,1.0,1.18,9,1.0,0.88,,NA,Kinetic,9,,,,favorable_with_caveats,,,,Commercial,fail,NG,AFLCMC,ARMY_BA6_001,33,Army,Agency,operational_test,19,3
Title10,,Sensors,0.0,1.0,ProgramBase,funding,,,1.0,,,1.32,0.4,1.0,0.4,0.21931,1.0,1.18,16,1.0,0.88,,ISR,Kinetic,16,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,NAVY_BA3_002,35,Navy,Agency,prototype_demo,19,2
Title10,,Air_Dominance,0.0,0.75,POM,funding,,,1.0,,,1.38,0.4,1.0,0.23625,0.135418,1.0,1.18,19,1.0,0.88,,ISR,Kinetic,19,,,,favorable,,,,Commercial,fail,LM,NAVWAR,NAVY_BA4_002,36,Navy,Service HQ,functional_test,19,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.16,0.4,1.0,0.23625,0.113829,1.0,1.18,8,1.0,0.88,,ISR,Kinetic,8,,,,favorable,,,,GovLab,fail,NG,AFLCMC,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,19,2
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.4,0.202696,1.0,1.18,11,1.0,0.88,,NA,Kinetic,11,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,AF_BA2_002,38,Air Force,POC-User,feasibility,19,4
Title10,,Sensors,0.0,1.0,POM,funding,,,1.0,,,1.32,0.4,1.0,0.36,0.197379,1.0,1.18,16,1.0,0.88,,ISR,Kinetic,16,,,,favorable,,,,GovLab,fail,None,DEVCOM,AF_BA3_002,39,Air Force,Service HQ,prototype_demo,19,2
