authority,contract_org_type,domain,funding_class_penalty,funding_color_weight,funding_source,gate,gate_class_penalty,gate_dependency_mult,gate_domain_mult,gate_evidence_mult,gate_exec_mult,gate_latency_boost,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_sponsor_mult,gate_stage_age,gate_status_mult,gate_support_mult,gate_test_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10;Title50,,Biotechnology,0.0,1.0,Partner_CoDev,funding,,,1.0,,,1.04,0.4,1.0,0.34,0.146871,1.0,1.18,2,1.0,0.88,,CBRNE,Kinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,PEO C4I,CBDP_BA3_001,24,CBDP,POC-User,prototype_demo,14,3
Title10;Title50,,Sensors,0.0,1.0,ProgramBase,attempt,,,1.0,,,1.04,0.4,1.0,0.34,0.146871,1.0,1.18,2,1.0,0.88,,CBRNE,NonKinetic,,,,,not_conducted,,,,Commercial,start,SAIC,AFLCMC,CBDP_BA4_001,25,CBDP,Agency,,14,3
Title10;Title50,,Sensors,0.0,0.75,ProgramBase,funding,,,1.0,,,1.0,0.4,1.0,0.2625,0.109032,1.0,1.18,0,1.0,0.88,,CBRNE,NonKinetic,0,,,,favorable,,,,Commercial,fail,SAIC,AFLCMC,CBDP_BA4_001,25,CBDP,Agency,functional_test,14,3
Title10,,Medical,0.0,1.0,ProgramBase,funding,,,1.0,,,1.02,0.442225,1.0,0.4,0.187356,1.0,1.18,1,1.0,0.88,,Medical,Kinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,Leidos,NRL,DHA_BA2_001,26,DHA,CCMD,feasibility,14,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.28,0.4,1.0,0.4,0.212664,1.0,1.18,14,1.0,0.88,,ISR,NonKinetic,14,,,,favorable,,,,GovLab,fail,Leidos,AFLCMC,ARMY_BA3_002,30,Army,POC-User,prototype_demo,14,2
Title10,,Strike,0.0,0.75,ProgramBase,funding,,,1.0,,,1.16,0.4,1.0,0.2625,0.126477,1.0,1.18,8,1.0,0.88,,ISR,Kinetic,8,,,,favorable,,,,GovLab,fail,None,PEO C4I,ARMY_BA4_002,31,Army,CCMD,functional_test,14,2
Title10,,EW,0.0,0.75,ProgramBase,funding,,,1.0,,,1.08,0.4,1.0,0.2625,0.117755,1.0,1.18,4,1.0,0.88,,SIGINT,Kinetic,4,,,,favorable,,,,GovLab,fail,Boeing,DEVCOM,ARMY_BA5_002,32,Army,Service HQ,vulnerability_test,14,4
Title10,,Foundational_Science,0.0,0.75,Partner,attempt,,,1.0,,,1.08,0.4,1.0,0.2625,0.117755,1.0,1.18,4,1.0,0.88,,NA,NonKinetic,,,,,not_conducted,,,,GovContractor,start,Leidos,DEVCOM,NAVY_BA2_002,34,Navy,POC-User,,14,2
Title10,,Foundational_Science,0.0,1.0,Partner,funding,,,1.0,,,1.0,0.63,1.0,0.3,0.196258,1.0,1.18,0,1.0,0.88,,NA,NonKinetic,0,,,,not_conducted,,,,GovContractor,fail,Leidos,DEVCOM,NAVY_BA2_002,34,Navy,POC-User,feasibility,14,2
Title10,Commercial,Sensors,,,Partner_CoDev,contracting,0.0,,1.0,,1.0,1.24,0.4,,0.6,0.2976,,,12,1.0,,,ISR,NonKinetic,12,,,,favorable,,,,Commercial,fail,LM,DEVCOM,NAVY_BA3_002,35,Navy,CCMD,prototype_demo,14,4
Title10,,Air_Dominance,0.0,0.75,ProgramBase,funding,,,1.0,,,1.22,0.4,1.0,0.2625,0.133019,1.0,1.18,11,1.0,0.88,,ISR,NonKinetic,11,,,,favorable,,,,Commercial,fail,SAIC,PEO C4I,NAVY_BA4_002,36,Navy,POC-User,functional_test,14,2
Title10,,C2_JADC2,0.0,0.75,POM,funding,,,1.0,,,1.28,0.4,1.0,0.23625,0.125605,1.0,1.18,14,1.0,0.88,,ISR,NonKinetic,14,,,,favorable_with_caveats,,,,Commercial,fail,NG,PEO C4I,NAVY_BA5_001,37,Navy,Agency,vulnerability_test,14,3
Title10,,Air_Dominance,0.0,1.0,ProgramBase,funding,,,1.0,,,1.14,0.4,1.0,0.4,0.189404,1.0,1.18,7,1.0,0.88,,NA,NonKinetic,7,,,,favorable,,,,GovContractor,fail,SAIC,PEO C4I,AF_BA2_002,38,Air Force,Agency,feasibility,14,3
