authority,contract_org_type,domain,funding_color_weight,funding_source,gate,gate_dependency_mult,gate_evidence_mult,gate_penalty_factor,gate_portfolio_mult,gate_prob_base,gate_prob_final,gate_shock_factor,gate_status_mult,gate_support_mult,intel,kinetic,latency_in_stage,legal_caveats,legal_favorable,legal_penalty_applied,legal_status,legal_status_at_test,legal_status_mult,legal_unfavorable,org_type,outcome,prime_contractor,program_office,project_id,researcher_id,service_component,sponsor,stage,tick,trl
Title10,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,32,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,33,5
Title50,,Cyber,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,NonKinetic,27,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-8,8,IC,POC-User,feasibility,33,3
Title10,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,11,,,,unfavorable,,,,Commercial,fail,None,NRL,proj-9,9,Air Force,POC-User,feasibility,33,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,28,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,33,3
Title50,,Maritime,1.0,POM,attempt,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,,,,,not_conducted,,,,Commercial,start,NG,AFLCMC,proj-11,11,Air Force,POC-User,,33,4
Title50,,Maritime,1.0,POM,funding,,,0.343,1.0,0.36,0.098784,1.0,1.0,0.8,MASINT,NonKinetic,0,,,,favorable_with_caveats,,,,Commercial,fail,NG,AFLCMC,proj-11,11,Air Force,POC-User,feasibility,33,4
Title50,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,33,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,33,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,21,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,33,5
Title10,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,23,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,33,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,29,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,33,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,29,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,33,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,31,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,33,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,19,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,33,4
Title10,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,13,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,33,4
Title50,Commercial,ISR,,ProgramBase,contracting,,,0.343,,0.6,0.2058,,1.0,,SIGINT,Kinetic,33,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,proj-23,23,Army,Agency,feasibility,33,4
Title50,,EW,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,31,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-24,24,Air Force,Agency,feasibility,33,2
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,15,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,proj-25,25,Army,CCMD,feasibility,33,3
Title50,,Air,1.0,POM,funding,,,0.29155,1.0,0.36,0.083966,1.0,1.0,0.8,OSINT,Kinetic,3,,,,favorable,,,,Commercial,fail,NG,DEVCOM,proj-28,28,Space Force,Service HQ,feasibility,33,4
Title10,,ISR,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-29,29,USMC,Service HQ,feasibility,33,4
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,30,,,,unfavorable,,,,GovLab,fail,NG,NRL,proj-31,31,USMC,CCMD,feasibility,33,3
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,12,,,,unfavorable,,,,GovLab,fail,None,NRL,proj-33,33,USMC,Service HQ,feasibility,33,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,HUMINT,Kinetic,29,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-35,35,Space Force,CCMD,feasibility,33,4
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,22,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-36,36,USMC,Service HQ,feasibility,33,4
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,13,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,proj-37,37,Navy,CCMD,feasibility,33,4
Title10,,Land,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,OSINT,Kinetic,20,,,,favorable_with_caveats,,,,GovContractor,fail,LM,NAVWAR,proj-1,1,Army,Service HQ,feasibility,34,4
Title50,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,Kinetic,33,,,,favorable,,,,GovLab,fail,LM,NAVWAR,proj-3,3,Space Force,Service HQ,feasibility,34,3
Title10,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,Kinetic,32,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-4,4,IC,CCMD,feasibility,34,3
Title10,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,33,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,34,5
Title50,,Cyber,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,NonKinetic,28,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-8,8,IC,POC-User,feasibility,34,3
Title10,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,12,,,,unfavorable,,,,Commercial,fail,None,NRL,proj-9,9,Air Force,POC-User,feasibility,34,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,29,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,34,3
Title50,,Maritime,1.0,POM,funding,,,0.32585,1.0,0.36,0.093845,1.0,1.0,0.8,MASINT,NonKinetic,1,,,,favorable_with_caveats,,,,Commercial,fail,NG,AFLCMC,proj-11,11,Air Force,POC-User,feasibility,34,4
Title50,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,34,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,34,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,22,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,34,5
Title10,GovLab,Air,,ProgramBase,contracting,,,0.343,,0.6,0.2058,,1.0,,OSINT,Kinetic,24,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,34,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,30,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,34,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,30,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,34,4
Title10,,Space,1.0,Partner_CoDev,attempt,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,GEOINT,Kinetic,,,,,not_conducted,,,,GovLab,start,NG,AFLCMC,proj-17,17,USMC,Agency,,34,4
Title10,,Space,1.0,Partner_CoDev,funding,,,0.343,1.0,0.34,0.093296,1.0,1.0,0.8,GEOINT,Kinetic,0,,,,favorable,,,,GovLab,fail,NG,AFLCMC,proj-17,17,USMC,Agency,feasibility,34,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,32,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,34,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,20,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,34,4
Title10,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,14,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,34,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,34,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,proj-23,23,Army,Agency,feasibility,34,4
Title50,,EW,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,32,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-24,24,Air Force,Agency,feasibility,34,2
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,16,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,proj-25,25,Army,CCMD,feasibility,34,3
Title50,,Air,1.0,POM,funding,,,0.2744,1.0,0.36,0.079027,1.0,1.0,0.8,OSINT,Kinetic,4,,,,favorable,,,,Commercial,fail,NG,DEVCOM,proj-28,28,Space Force,Service HQ,feasibility,34,4
Title10,,ISR,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-29,29,USMC,Service HQ,feasibility,34,4
Title10,,EW,1.0,Partner_CoDev,attempt,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,,,,,not_conducted,,,,GovLab,start,LM,PEO C4I,proj-30,30,Air Force,CCMD,,34,3
Title10,,EW,1.0,Partner_CoDev,funding,,,0.343,1.0,0.34,0.093296,1.0,1.0,0.8,MASINT,Kinetic,0,,,,favorable_with_caveats,,,,GovLab,fail,LM,PEO C4I,proj-30,30,Air Force,CCMD,feasibility,34,3
Title10,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,31,,,,unfavorable,,,,GovLab,fail,NG,NRL,proj-31,31,USMC,CCMD,feasibility,34,3
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,13,,,,unfavorable,,,,GovLab,fail,None,NRL,proj-33,33,USMC,Service HQ,feasibility,34,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,HUMINT,Kinetic,30,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-35,35,Space Force,CCMD,feasibility,34,4
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,23,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-36,36,USMC,Service HQ,feasibility,34,4
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,14,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,proj-37,37,Navy,CCMD,feasibility,34,4
Title50,,Maritime,1.0,ProgramBase,attempt,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,NonKinetic,,,,,not_conducted,,,,GovContractor,start,None,PEO C4I,proj-38,38,Air Force,Service HQ,,34,3
Title50,GovContractor,Maritime,,ProgramBase,contracting,,,0.49,,0.65,0.3185,,1.0,,GEOINT,NonKinetic,0,,,,favorable_with_caveats,,,,GovContractor,fail,None,PEO C4I,proj-38,38,Air Force,Service HQ,feasibility,34,3
Title10,,Land,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,OSINT,Kinetic,21,,,,favorable_with_caveats,,,,GovContractor,fail,LM,NAVWAR,proj-1,1,Army,Service HQ,feasibility,35,4
Title50,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,Kinetic,34,,,,favorable,,,,GovLab,fail,LM,NAVWAR,proj-3,3,Space Force,Service HQ,feasibility,35,3
Title10,,Space,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,GEOINT,Kinetic,33,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-4,4,IC,CCMD,feasibility,35,3
Title10,,Space,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,34,,,,favorable_with_caveats,,,,GovLab,fail,SAIC,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,35,5
Title50,,Cyber,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,NonKinetic,29,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-8,8,IC,POC-User,feasibility,35,3
Title10,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,13,,,,unfavorable,,,,Commercial,fail,None,NRL,proj-9,9,Air Force,POC-User,feasibility,35,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,30,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,35,3
Title50,Commercial,Maritime,,POM,contracting,,,0.441,,0.6,0.2646,,1.0,,MASINT,NonKinetic,2,,,,favorable_with_caveats,,,,Commercial,fail,NG,AFLCMC,proj-11,11,Air Force,POC-User,feasibility,35,4
Title50,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,35,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,35,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,23,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,35,5
Title10,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,25,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,35,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,31,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,35,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,31,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,35,4
Title10,,Space,1.0,Partner_CoDev,funding,,,0.32585,1.0,0.34,0.088631,1.0,1.0,0.8,GEOINT,Kinetic,1,,,,favorable,,,,GovLab,fail,NG,AFLCMC,proj-17,17,USMC,Agency,feasibility,35,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,33,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,35,2
Title10,Commercial,Cyber,,ProgramBase,contracting,,,0.343,,0.6,0.2058,,1.0,,SIGINT,NonKinetic,21,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,35,4
Title10,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,15,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,35,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,35,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,proj-23,23,Army,Agency,feasibility,35,4
Title50,,EW,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,33,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-24,24,Air Force,Agency,feasibility,35,2
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,17,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,proj-25,25,Army,CCMD,feasibility,35,3
Title50,,Air,1.0,POM,funding,,,0.25725,1.0,0.36,0.074088,1.0,1.0,0.8,OSINT,Kinetic,5,,,,favorable,,,,Commercial,fail,NG,DEVCOM,proj-28,28,Space Force,Service HQ,feasibility,35,4
Title10,,ISR,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,25,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-29,29,USMC,Service HQ,feasibility,35,4
Title10,,EW,1.0,Partner_CoDev,funding,,,0.32585,1.0,0.34,0.088631,1.0,1.0,0.8,MASINT,Kinetic,1,,,,favorable_with_caveats,,,,GovLab,fail,LM,PEO C4I,proj-30,30,Air Force,CCMD,feasibility,35,3
Title10,GovLab,Air,,POM,contracting,,,0.343,,0.6,0.2058,,1.0,,HUMINT,Kinetic,32,,,,unfavorable,,,,GovLab,fail,NG,NRL,proj-31,31,USMC,CCMD,feasibility,35,3
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,14,,,,unfavorable,,,,GovLab,fail,None,NRL,proj-33,33,USMC,Service HQ,feasibility,35,4
Title50,,Cyber,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,HUMINT,Kinetic,31,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-35,35,Space Force,CCMD,feasibility,35,4
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,NonKinetic,24,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-36,36,USMC,Service HQ,feasibility,35,4
Title10,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,HUMINT,Kinetic,15,,,,favorable_with_caveats,,,,GovContractor,fail,None,NRL,proj-37,37,Navy,CCMD,feasibility,35,4
Title50,,Maritime,1.0,ProgramBase,funding,,,0.32585,1.0,0.4,0.104272,1.0,1.0,0.8,GEOINT,NonKinetic,1,,,,favorable_with_caveats,,,,GovContractor,fail,None,PEO C4I,proj-38,38,Air Force,Service HQ,feasibility,35,3
Title10,,Cyber,1.0,POM,attempt,,,0.32585,1.0,0.4,0.104272,1.0,1.0,0.8,HUMINT,Kinetic,,,,,not_conducted,,,,Commercial,start,SAIC,DEVCOM,proj-0,0,USMC,Service HQ,,36,2
Title10,,Cyber,1.0,POM,funding,,,0.343,1.0,0.36,0.098784,1.0,1.0,0.8,HUMINT,Kinetic,0,,,,not_conducted,,,,Commercial,fail,SAIC,DEVCOM,proj-0,0,USMC,Service HQ,feasibility,36,2
Title10,,Land,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,OSINT,Kinetic,22,,,,favorable_with_caveats,,,,GovContractor,fail,LM,NAVWAR,proj-1,1,Army,Service HQ,feasibility,36,4
Title50,,Land,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,GEOINT,Kinetic,35,,,,favorable,,,,GovLab,fail,LM,NAVWAR,proj-3,3,Space Force,Service HQ,feasibility,36,3
Title10,Commercial,Space,,POM,contracting,,,0.343,,0.6,0.2058,,1.0,,GEOINT,Kinetic,34,,,,favorable_with_caveats,,,,Commercial,fail,SAIC,DEVCOM,proj-4,4,IC,CCMD,feasibility,36,3
Title10,,Space,,Partner_CoDev,test,1.0,0.5,0.3087,1.0,0.66,0.101871,1.0,1.0,,MASINT,Kinetic,35,,,,favorable_with_caveats,favorable_with_caveats,,,GovLab,fail,SAIC,NRL,proj-7,7,Air Force,Service HQ,prototype_demo,36,5
Title50,,Cyber,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,NonKinetic,30,,,,favorable,,,,Commercial,fail,Boeing,DEVCOM,proj-8,8,IC,POC-User,feasibility,36,3
Title10,,Land,1.0,External,funding,,,0.2401,1.0,0.32,0.061466,1.0,1.0,0.8,GEOINT,NonKinetic,14,,,,unfavorable,,,,Commercial,fail,None,NRL,proj-9,9,Air Force,POC-User,feasibility,36,4
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,MASINT,NonKinetic,31,,,,favorable_with_caveats,,,,GovLab,fail,Boeing,DARPA,proj-10,10,Space Force,Agency,feasibility,36,3
Title50,,Maritime,1.0,POM,funding,,,0.29155,1.0,0.36,0.083966,1.0,1.0,0.8,MASINT,NonKinetic,3,,,,favorable_with_caveats,,,,Commercial,fail,NG,AFLCMC,proj-11,11,Air Force,POC-User,feasibility,36,4
Title50,,EW,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,36,,,,favorable,,,,Commercial,fail,LM,DEVCOM,proj-12,12,USMC,CCMD,feasibility,36,2
Title10,,Maritime,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,24,,,,favorable,,,,GovLab,fail,SAIC,NAVWAR,proj-13,13,IC,Service HQ,prototype_demo,36,5
Title10,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,26,,,,favorable,,,,GovLab,fail,None,NAVWAR,proj-14,14,Navy,POC-User,feasibility,36,3
Title10,,Land,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,NonKinetic,32,,,,favorable_with_caveats,,,,GovContractor,fail,Leidos,PEO C4I,proj-15,15,IC,Service HQ,feasibility,36,4
Title10,,Maritime,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,HUMINT,Kinetic,32,,,,favorable_with_caveats,,,,GovContractor,fail,Boeing,PEO C4I,proj-16,16,Air Force,POC-User,feasibility,36,4
Title10,,Space,1.0,Partner_CoDev,funding,,,0.3087,1.0,0.34,0.083966,1.0,1.0,0.8,GEOINT,Kinetic,2,,,,favorable,,,,GovLab,fail,NG,AFLCMC,proj-17,17,USMC,Agency,feasibility,36,4
Title10,,ISR,1.0,UFR,funding,,,0.2401,1.0,0.28,0.053782,1.0,1.0,0.8,MASINT,NonKinetic,34,,,,favorable,,,,GovLab,fail,Boeing,NRL,proj-19,19,Space Force,CCMD,feasibility,36,2
Title10,,Cyber,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,NonKinetic,22,,,,favorable,,,,Commercial,fail,Boeing,NAVWAR,proj-20,20,Navy,POC-User,feasibility,36,4
Title10,,EW,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,OSINT,Kinetic,16,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-22,22,Space Force,Service HQ,feasibility,36,4
Title50,,ISR,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,36,,,,favorable_with_caveats,,,,Commercial,fail,Boeing,NRL,proj-23,23,Army,Agency,feasibility,36,4
Title50,,EW,1.0,Partner,funding,,,0.2401,1.0,0.3,0.057624,1.0,1.0,0.8,GEOINT,NonKinetic,34,,,,favorable,,,,GovContractor,fail,Boeing,DEVCOM,proj-24,24,Air Force,Agency,feasibility,36,2
Title50,,Air,1.0,ProgramBase,funding,,,0.2401,1.0,0.4,0.076832,1.0,1.0,0.8,SIGINT,Kinetic,18,,,,favorable,,,,GovLab,fail,Boeing,PEO C4I,proj-25,25,Army,CCMD,feasibility,36,3
Title50,,Air,1.0,POM,funding,,,0.2401,1.0,0.36,0.069149,1.0,1.0,0.8,OSINT,Kinetic,6,,,,favorable,,,,Commercial,fail,NG,DEVCOM,proj-28,28,Space Force,Service HQ,feasibility,36,4
Title10,,ISR,1.0,Partner_CoDev,funding,,,0.2401,1.0,0.34,0.065307,1.0,1.0,0.8,MASINT,Kinetic,26,,,,favorable_with_caveats,,,,GovLab,fail,None,AFLCMC,proj-29,29,USMC,Service HQ,feasibility,36,4
Title10,,EW,1.0,Partner_CoDev,funding,,,0.3087,1.0,0.34,0.083966,1.0,1.0,0.8,MASINT,Kinetic,2,,,,favorable_with_caveats,,,,GovLab,fail,LM,PEO C4I,proj-30,30,Air Force,CCMD,feasibility,36,3
Title10,GovLab,Air,,POM,contracting,,,0.343,,0.6,0.2058,,1.0,,HUMINT,Kinetic,33,,,,unfavorable,,,,GovLab,fail,NG,NRL,proj-31,31,USMC,CCMD,feasibility,36,3
